game#date#opponent#result#score#record#streak#attendance
1#september 13#detroit lions#l#26 - 17#0 - 1#l - 1#33204
2#september 20#philadelphia eagles#w#28 - 24#1 - 1#w - 1#57352
3#september 27#st louis cardinals#l#23 - 13#1 - 2#l - 1#30969
4#october 4#chicago bears#w#31 - 21#2 - 2#w - 1#33132
5#october 11#green bay packers#l#24 - 14#2 - 3#l - 1#47380
6#october 18#los angeles rams#l#42 - 14#2 - 4#l - 2#54355
7#october 25#minnesota vikings#l#27 - 22#2 - 5#l - 3#31845
8#november 1#baltimore colts#l#37 - 7#2 - 6#l - 4#60213
9#november 8#minnesota vikings#l#24 - 7#2 - 7#l - 5#40408
10#november 15#green bay packers#w#24 - 14#3 - 7#w - 1#38483
11#november 22#chicago bears#l#23 - 21#3 - 8#l - 1#46772
12#november 29#baltimore colts#l#14 - 3#3 - 9#l - 2#33642
13#december 6#los angeles rams#w#28 - 7#4 - 9#w - 1#31791
14#december 13#detroit lions#l#24 - 7#4 - 10#l - 1#41854
