date#opponent#score#loss#attendance#record
april 4#padres#12 - 10#hoffman (0 - 1)#47661#1 - 0
april 6#padres#14 - 6#jennings (0 - 1)#20721#1 - 1
april 8#giants#10 - 8#fuentes (0 - 1)#37015#1 - 2
april 9#giants#4 - 2#dohmann (0 - 1)#37993#1 - 3
april 10#giants#11 - 4#kennedy (0 - 1)#38588#1 - 4
april 11#diamondbacks#2 - 0#jennings (0 - 2)#18742#1 - 5
april 12#diamondbacks#4 - 2#fuentes (0 - 2)#37355#1 - 6
april 13#diamondbacks#5 - 2#b kim (0 - 1)#19272#1 - 7
april 15#giants#13 - 6#wright (0 - 1)#22551#1 - 8
april 16#giants#5 - 4#schmidt (2 - 1)#23439#2 - 8
april 17#giants#8 - 6#b kim (0 - 2)#27107#2 - 9
april 18#diamondbacks#5 - 3#speier (1 - 1)#18563#2 - 10
april 19#diamondbacks#8 - 1#estes (1 - 1)#18235#3 - 10
april 20#phillies#7 - 4#lidle (0 - 2)#25961#4 - 10
april 21#phillies#6 - 3#kennedy (1 - 2)#21749#4 - 11
april 22#dodgers#9 - 1#weaver (2 - 1)#20321#5 - 11
april 23#dodgers#8 - 6#pérez (3 - 1)#30272#6 - 11
april 24#dodgers#8 - 6#b kim (0 - 3)#28117#6 - 12
april 26#marlins#9 - 3#wright (1 - 2)#18855#6 - 13
april 29#dodgers#6 - 3#jennings (1 - 3)#40150#6 - 14
april 30#dodgers#6 - 2#kennedy (1 - 3)#54123#6 - 15
