player#games played#minutes#field goals#three pointers#free throws#rebounds#assists#blocks#steals#points
dewanna bonner#34#1123#239#20#218#289#51#55#58#716
sherell hobbs#34#1059#145#23#94#164#41#13#61#407
whitney boddie#33#1102#154#0#61#153#262#5#63#369
alli smalley#34#1047#141#68#28#91#71#7#45#378
trevesha jackson#34#781#96#0#41#174#14#20#26#233
keke carrier#34#338#65#0#31#104#12#41#7#161
chantel hilliard#30#382#53#0#15#85#7#12#13#121
reneisha hobbs#33#348#33#0#23#55#17#4#16#89
morgan jennings#30#355#30#0#11#48#34#0#16#71
jordan greenleaf#5#125#14#0#7#26#3#4#4#35
