outcome#date#tournament#surface#opponent#score
winner#23 april 1984#taranto#clay#sabrina goleš#6 - 3 , 7 - 5
winner#9 july 1984#rio de janeiro#hard#adriana villagran#6 - 3 , 6 - 3
winner#6 may 1985#barcelona#clay#raffaella reggi#6 - 3 , 6 - 4
winner#14 july 1986#bregenz#clay#mariana pérez - roldán#6 - 4 , 6 - 0
runner - up#18 may 1987#strasbourg#clay#carling bassett#3 - 6 , 4 - 6
winner#6 july 1987#båstad#clay#catarina lindqvist#6 - 4 , 6 - 4
winner#2 november 1987#little rock#hard#natalia zvereva#6 - 0 , 1 - 6 , 3 - 6
winner#16 may 1988#strasbourg#clay#judith wiesner#6 - 3 , 6 - 0
runner - up#4 july 1988#båstad#clay#isabel cueto#5 - 7 , 1 - 6
winner#11 july 1988#nice#clay#nathalie tauziat#7 - 5 , 6 - 4
runner - up#17 july 1989#estoril#clay#isabel cueto#6 - 7 (3 - 7) , 2 - 6
winner#18 september 1989#paris#clay#regina rajchrtová#6 - 4 , 6 - 7 (5 - 7) , 6 - 1
winner#9 july 1990#båstad#clay#csilla bartos#6 - 1 , 6 - 2
winner#22 april 1991#bol#clay#magdalena maleeva#6 - 4 , 3 - 6 , 7 - 5
runner - up#8 july 1991#palermo#clay#mary pierce#0 - 6 , 3 - 6
winner#14 september 1992#paris#clay#emanuela zardo#6 - 2 , 6 - 1
runner - up#19 september 1994#moscow#carpet (i)#magdalena maleeva#5 - 7 , 1 - 6
runner - up#5 august 1996#maria lankowitz#clay#barbara paulus#w / o
