athlete#time#country#year#place
yiannis kouros#20:25:00#gre#1984#1
yiannis kouros#20:29:04#gre#1990#1
yiannis kouros#21:53:42#gre#1983#1
yiannis kouros#21:57:00#gre#1986#1
scott jurek#22:20:01#usa#2008#1
scott jurek#22:52:18#usa#2006#1
ivan cudin#22:57:40#ita#2011#1
ivan cudin#23:03:06#ita#2010#1
patrik macke#23:08:41#gbr#1990#2
scott jurek#23:12:14#usa#2007#1
patrik macke#23:18:00#gbr#1985#1
valmir nunes#23:18:05#bra#2001#1
markus thalmann#23:28:24#aut#2003#1
joao oliveira#23:29:08#por#2013#1
jan lantink#23:31:22#hol#2010#2
kostas reppos#23:37:00#gre#1997#1
dusan mravlje#23:44:00#yug#1985#2
riochy sekiya#23:47:54#jpn#2002#1
riochy sekiya#23:48:24#jpn#2009#1
ohtaki masayuki#24:01:10#jpn#2000#1
rusko kantief#24:08:13#bul#1992#1
ryoichi sekiya#24:14:11#jpn#2006#2
jános bogár#24:15:31#hun#1991#1
jens lukas#24:20:39#ger#2005#1
piotr kurylo#24:29:41#pol#2007#2
lars christoffers#24:31:45#den#2009#2
patrik macke#24:32:05#gbr#1989#1
dusan mravlje#24:39:22#yug#1983#2
dusan mravlje#24:40:38#yug#1984#2
rune larsson#24:41:46#swe#1987#1
jean - dominique calbera#24:42:00#fra#1985#3
rune larsson#24:42:05#swe#1988#1
jens lukas#24:46:51#ger#2001#2
jános bogár#24:49:19#hun#1990#3
marcus thalmann#24:52:09#aut#2008#2
jan prockaska#24:55:58#ger#2010#3
jens lukas#24:59:54#ger#2000#2
jean - jacques moros#25:03:30#fra#2005#2
paul beckers#25:05:48#bel#1992#2
jon berge#25:09:38#nor#2009#3
kostas reppos#25:11:41#gre#1998#1
markus thalmann#25:16:56#aut#2002#2
masayuki ohtaki#25:19:12#jpn#2006#3
ryoichi sekiya#25:27:30#jpn#2001#3
rune larsson#25:28:48#swe#1989#2
lars skytte christoffersen#25:29:41#den#2008#3
reus florian#25:29:54#ger#2013#2
valmir nunes#25:30:35#bra#2003#2
rune larsson#25:32:55#swe#1990#4
akihiko kumasaka#25:34:49#jap#2001#4
