name v t e#pos#height#weight#club
zdravko radić#gk#m ()#kg (lb)#vk primorac kotor
draško brguljan#d#m ()#kg (lb)#vk primorac kotor
vjekoslav pasković#d#m ()#kg (lb)#vk primorac kotor
nikola vukčević#cf#m ()#kg (lb)#pvk jadran
nikola janović#d#m ()#kg (lb)#posillipo naples
milan tičić#cb#m ()#kg (lb)#pvk budvanska rivijera
mlađan janović#d#m ()#kg (lb)#vk primorac kotor
veljko uskoković#d#m ()#kg (lb)#pvk budvanska rivijera
aleksandar ivović#cb#m ()#kg (lb)#pvk jadran
boris zloković#cf#m ()#kg (lb)#posillipo naples
vladimir gojković#d#m ()#kg (lb)#pvk jadran
predrag jokić#cb#m ()#kg (lb)#pro recco
miloš šćepanović#gk#m ()#kg (lb)#pvk jadran
