no overall#no in series#title#director#writer#original air date#production code
19#1#episode 1#brian kelly#ed roe#6 august 2003#301
20#2#episode 2#brian kelly#richard stoneman#13 august 2003#302
21#3#episode 3#brian kelly#andrew rattenburry#20 august 2003#303
22#4#episode 4#otto bathurst#richard stoneman#27 august 2003#304
23#5#episode 5#otto bathurst#charlie martin#3 september 2003#305
24#6#episode 6#otto bathurst#richard stoneman#10 september 2003#306
25#7#episode 7#jonathan fox bassett#ed roe#17 september 2003#307
26#8#episode 8#jonathan fox bassett#tony basgallop#23 september 2003#308
27#9#episode 9#jonathan fox bassett#ed roe#30 september 2003#309
28#10#episode 10#susanna white#andrew rattenbury#7 october 2003#310
29#11#episode 11#susanna white#jack lothian#13 october 2003#311
30#12#episode 12#andrew lincoln#richard stoneman#20 october 2003#312
