date#visitor#score#home#decision#attendance#record
november 2#florida#4 - 2#buffalo#vokoun#18690#6 - 7 - 0
november 3#florida#2 - 4#carolina#vokoun#17547#6 - 8 - 0
november 5#tampa bay#3 - 4#florida#vokoun#10149#7 - 8 - 0
november 7#florida#1 - 3#tampa bay#vokoun#16526#7 - 9 - 0
november 9#atlanta#4 - 1#florida#vokoun#14268#7 - 10 - 0
november 12#carolina#4 - 3#florida#vokoun#12715#7 - 11 - 0
november 13#florida#2 - 3#atlanta#anderson#12599#7 - 11 - 1
november 15#washington#1 - 2#florida#vokoun#12101#8 - 11 - 1
november 17#florida#1 - 2#carolina#vokoun#16962#8 - 12 - 1
november 19#florida#4 - 3#washington#vokoun#13411#9 - 12 - 1
november 21#florida#5 - 2#columbus#vokoun#13326#10 - 12 - 1
november 23#ny rangers#2 - 3#florida#vokoun#19250#11 - 12 - 1
november 28#florida#2 - 1#washington#vokoun#10526#12 - 12 - 1
november 29#boston#4 - 3#florida#anderson#14926#12 - 13 - 1
