edition#round#date#surface#opponent#result
1988 world group i#qr#december 4 , 1988#hard#sarah rafael#6 - 3 , 6 - 2
1988 world group i#r1#december 5 , 1988#hard#catarina lindqvist#5 - 7 , 3 - 6
1988 world group i#po#december 6 , 1988#hard#carol cassar - torreggiani#7 - 6 (7 - 5) , 6 - 3
1988 world group i#po#december 7 , 1988#hard#brenda schultz - mccarthy#6 - 4 , 6 - 7 (5 - 7) , 5 - 7
1990 world group i#qr#july 21 , 1990#hard#sarah castillejo#6 - 2 , 6 - 0
1990 world group i#r1#july 22 , 1990#hard#judith wiesner#0 - 6 , 0 - 6
1990 world group i#po#july 23 , 1990#hard#amy jonsson - råholt#6 - 4 , 6 - 3
1990 world group i#po#july 24 , 1990#hard#claudia chabalgoity#2 - 6 , 6 - 2 , 4 - 6
1992 world group i play - offs#po#july 17 , 1992#clay#anna földényi#4 - 6 , 2 - 6
↓representing ↓#↓representing ↓#↓representing ↓#↓representing ↓#↓representing ↓#↓representing ↓
1999 world group ii#qf#april 24 , 1999#clay#shinobu asagoe#6 - 7 (6 - 8) , 1 - 6
1999 world group ii#qf#april 25 , 1999#clay#miho saeki#7 - 6 (10 - 8) , 6 - 3
