no in series#no in season#title#directed by#written by#original air date
23#1#cutting it close#joel zwick#jeff franklin#october 14 , 1988
24#2#tanner vs gibbler#john bowab#lenny ripps#october 21 , 1988
25#3#it 's not my job#joel zwick#jeff franklin#october 28 , 1988
26#4#dj 's very first horse#lee shalatt#bob fraser & rob dames#november 4 , 1988
27#5#jingle hell#peter baldwin#marc warren & dennis rinsler#november 11 , 1988
28#6#beach boy bingo#steve zuckerman#marc warren & dennis rinsler#november 18 , 1988
29#7#joey gets tough#jeff franklin#lenny ripps#november 25 , 1988
30#8#triple date#peter baldwin#jeff franklin#december 9 , 1988
31#9#our very first christmas show#john bowab#kim weiskopf#december 16 , 1988
32#10#middle age crazy#peter baldwin#lawrence e hartstein & richard h rossner#january 6 , 1989
33#11#a little romance#john bowab#bob fraser & rob dames#january 13 , 1989
34#12#fogged in#joel zwick#kim weiskopf#january 20 , 1989
35#13#working mothers#peter balwin#jeff franklin#february 3 , 1989
36#14#little shop of sweaters#peter baldwin#lenny ripps#february 10 , 1989
37#15#pal joey#john bowab#marc warren & dennis rinsler#february 17 , 1989
38#16#baby love#peter baldwin#jeff franklin#february 24 , 1989
39#17#el problema grande de dj#bill foster#bob fraser & rob dames#march 10 , 1989
40#18#goodbye mr bear#jack shea#kim weiskopf and jeff franklin#march 24 , 1989
41#19#blast from the past#tom rickard#lenny ripps#april 7 , 1989
