game#date#team#score#record#streak
51#february 6#milwaukee bucks#109 - 104#31 - 20#win 1
52#february 8#philadelphia 76ers#97 - 100#31 - 21#loss 1
53#february 10#washington bullets#115 - 105#32 - 21#win 1
54#february 13#kansas city kings#101 - 96#33 - 21#win 2
55#february 14#cleveland cavaliers#111 - 114#33 - 22#loss 1
56#february 15#atlanta hawks#104 - 112#33 - 23#loss 2
57#february 17#portland trail blazers#116 - 113#34 - 23#win 1
58#february 21#detroit pistons#112 - 114#34 - 24#loss 1
59#february 24#new york knicks#109 - 103#35 - 24#win 1
60#february 25#seattle supersonics#94 - 126#35 - 25#loss 1
61#february 27#houston rockets#107 - 113#35 - 26#loss 2
