position#driver / passenger#equipment#bike no#points
1#joris hendrickx / kaspars liepins#ktm - vmc#4#483
2#jan hendrickx / tim smeuninx#ktm - vmc#3#465
3#janis daiders / lauris daiders#ktm - vmc#8#418
4#marco happich / martin betschart#zabel - mefo#5#377
5#daniël willemsen / sven verbrugge#zabel - vmc#1#366
6#vaclav rozehnal / marek rozehnal#zabel - vmc#7#365
7#maris rupeiks / haralds kurpnieks#ktm - wsp#6#341
8#etienne bax / marc van deutekom#zabel - vmc#10#300
9#stuart brown / luke peters#husaberg - vmc#17#266
10#tomas cermak / ondrej cermak#jawa - mefo#37#261
11#peter steegmans / christian verhagen#zabel - vmc#16#245
12#nicky pulinx / kaspars stupelis#zabel - vmc#9#229
13#kristof santermans / ben van den bogaart#zabel - wsp#19#182
14#thomas morch / robbie bax#zabel - wsp#18#142
15#jan visscher / jeroen visscher#zabel - vmc#30#122
16#gerrit van werven / gertie eggink#ktm - vmc#96#113
17#daniel millard / joe millard#husaberg - wsp#35#109
18#ben adriaenssen / kenny van gaalen#ktm - vmc#90#108
19#henrik söderqvist / tobias sylwan#husaberg - mefo#20#101
20#martin walter / andre saam#zabel - wsp#15#100
21#robert gustavsson / henrik apelgren#ktm - mefo#747#52
22#joshua luscher / markus gloor#husaberg - vmc#31#51
23#margo sonn / elvijs mucenieks#ktm - ayr#23#48
24#marcel willemsen / bruno kaelin#zabel - wsp#11#41
25#kevin bitsche / johannes vonbun#zabel - wsp#67#41
26#benjamin daniel / guennady auvray#husaberg - wsp#41#39
27#thijs derks / roy derks#husaberg - eml#13#26
28#gert gordejev / keit kivaste#ktm - ayr#34#24
29#lukas cerny / edouard chereau#jawa - mefo#21#22
30#evgeny scherbinin / sergey sosnovskikh#ktm - ayr#79#19
31#miroslav knotig / robbie bax#mefo#98#19
32#roman koch / aleksey bessarabov#zabel#351#19
33#baptiste bigand / julien bigand#zabel - vmc#25#18
34#arnolds silis / gints silis#mth - vmc#171#18
35#john lyne / steve kirwin#ktm - vmc#24#17
36#mark kinge / kev foyle#husaberg - wsp#71#17
37#eric schrijver / patrick van de nieuwenhuizen#mtr - vmc#14#16
38#carlo van duijnhoven / tom van duijnhoven#zabel - vmc#12#14
39#joonas saloniemi / juho saloniemi#ktm - ayr#53#14
40#michail kursov / pavel anikin#zabel#311#12
41#igor rodionov / dmitri rodionov#ktm - ayr#199#12
42#andreas rutter / steffen nicke#zabel#102#11
43#boudewijn gommeren / jean pierre loos#ktm - bastech#130#11
44#argo poldsaar / indrek aljes#ktm - ayr#44#11
45#sergei ivanov / atho jalas#ktm - ayr#188#10
46#liutauras variakosis / arvidas davidonis#ktm - ayr#49#9
47#andreas clohse / birgen beernaert#zabel - vmc#27#8
48#marcel grondman / rick sellis#zabel - vmc#55#7
49#frank mulders / roy derks#mtr - wsp#111#7
50#jean marie ains / matthieu cailleau#jawa - mefo#65#7
51#valeriy starchenko / evhen potanin#zabel - vmc#901#5
52#richard jenkins / daniel chamberlain#zabel - vmc#87#5
53#dmytro hrechanuk / oleksandr litovchenko#mth - bsu#92#4
54#dorian boileau / paul fressard#husaberg - vmc#77#4
55#john nielsen / dennis hansen#jawa - vmc#191#3
56#nick jarvis / josh chamberlain#ktm - vmc#144#2
57#tommy sorensen / andreas linden#husaberg - ayr#92#2
58#willi liebl / vladislav gabor#husaberg - mefo#66#2
59#zigmas ziukas / jonas davidonis#ktm - ayr#52#2
60#guillaume martin / edouard chererau#zabel - vmc#110#1
61#wim janssen / bart notten#zabel - vmc#36#1
62#werner wittmann / premysl novotny#ktm - nmp#116#1
