date#visitor#score#home#decision#attendance#record
december 1#atlanta#4 - 0#ny islanders#lehtonen#15355#12 - 13 - 0
december 2#atlanta#2 - 3#new jersey#hedberg#14978#12 - 13 - 1
december 5#ny islanders#3 - 4#atlanta#lehtonen#14018#13 - 13 - 1
december 7#ny rangers#2 - 4#atlanta#hedberg#18204#14 - 13 - 1
december 8#atlanta#3 - 6#washington#lehtonen#14014#14 - 14 - 1
december 12#boston#5 - 3#atlanta#hedberg#14265#14 - 15 - 1
december 14#toronto#4 - 0#atlanta#lehtonen#16424#14 - 16 - 1
december 15#atlanta#3 - 7#ottawa#hedberg#20082#14 - 17 - 1
december 18#tampa bay#2 - 6#atlanta#lehtonen#14060#15 - 17 - 1
december 20#ottawa#2 - 3#atlanta#lehtonen#14085#16 - 17 - 1
december 22#montreal#2 - 3#atlanta#lehtonen#17153#17 - 17 - 1
december 23#atlanta#3 - 2#st louis#lehtonen#17731#18 - 17 - 1
december 26#atlanta#0 - 2#columbus#lehtonen#15726#18 - 18 - 1
december 27#florida#5 - 3#atlanta#lehtonen#16080#18 - 19 - 1
december 29#boston#0 - 5#atlanta#lehtonen#18545#19 - 19 - 1
december 31#atlanta#2 - 5#boston#lehtonen#17565#19 - 20 - 1
