high school#location#founded#affiliation#enrollment#nickname#division
ballard#seattle#1903#public ( seattle ps )#1649#s beaver#crown
bothell#bothell#1959#public ( northshore sd )#1800#s cougar#crown
eastlake#sammamish#1993#public ( lake washington sd )#1329#wolves#crest
garfield#seattle#1920#public ( seattle ps )#1702#s bulldog#crown
inglemoor#kenmore#1964#public ( northshore sd )#1880#vikings#crown
issaquah#issaquah#1905#public ( issaquah sd )#1844#s eagle#crest
newport#bellevue#1964#public ( bellevue sd )#1712#s knight#crest
redmond#redmond#1965#public ( lake washington sd )#1442#mustangs#crest
roosevelt#seattle#1922#public ( seattle ps )#1710#rough riders#crown
skyline#sammamish#1997#public ( issaquah sd )#1889#ns sparta#crest
