position#name#height (cm)#weight (kg)#birthdate#birthplace#1998 - 1999 team
g#parris duffus#188#87#january 27 , 1970#denver , colorado#jokerit ( sm - liiga )
g#chris rogles#183#80#january , 22 1969#st louis , missouri#kassel huskies ( del )
g#tim thomas#180#91#april 15 , 1974#davison , michigan#hifk ( sm - liiga )
d#bret hedican#188#95#august 10 , 1970#st paul , minnesota#florida panthers
d#dan keczmer#185#82#may 25 , 1968#mt clemens , michigan#nashville predators
d#scott lachance#185#98#october , 22 1972#charlottesville , virginia#montreal canadians
d#barry richter#188#92#september 11 , 1970#madison , wisconsin#new york islanders
d#chris tamer#188#96#november 17 , 1970#dearborn , michigan#new york rangers
d#eric weinrich#185#95#december 19 , 1966#roanoke , virginia#montreal canadians
lw#tom bissett#188#87#march 13 , 1966#seattle , washington#brynäs if gävle ( sel )
lw#tom chorske#185#96#september 18 , 1966#minneapolis , minnesota#calgary flames
lw#ted donato#178#82#april 28 , 1969#boston , massachusetts#ottawa senators
lw#craig johnson#191#90#march 8 , 1972#st paul , minnesota#los angeles kings
lw#kelly miller#178#84#march 3 , 1963#detroit , michigan#washington capitals
c#matt cullen#185#91#november 2 , 1976#virginia , minnesota#mighty ducks of anaheim
c#darby hendrickson#183#88#august 28 , 1972#richfield , minnesota#vancouver canucks
c#david legwand#188#86#august 17 , 1980#detroit , michigan#nashville predators
c#bryan smolinski#185#93#december 27 , 1971#toledo , ohio#new york islanders
rw#david emma#178#84#january 14 , 1969#cranston , rhode island#klagenfurt ac ( ebel )
rw#trent klatt#185#93#january 30 , 1971#robbinsdale , minnesota#vancouver canucks
rw#mike knuble#191#107#july 4 , 1972#toronto , canada#new york rangers
