year#entrant#chassis#engine#pts
1967#lotus components ltd#lotus 48 (f2)#cosworth straight - 4#0
1968#gold leaf team lotus#lotus 49#cosworth v8#6
1968#gold leaf team lotus#lotus 49b#cosworth v8#6
1969#owen racing organisation#brm p133#brm v12#1
1969#owen racing organisation#brm p138#brm v12#1
1969#owen racing organisation#brm p139#brm v12#1
1970#owen racing organisation#brm p153#brm v12#2
1970#yardley team brm#brm p153#brm v12#2
1971#bruce mclaren motor racing#mclaren m14a#cosworth v8#0
1971#bruce mclaren motor racing#mclaren m19a#cosworth v8#0
1972#marlboro brm#brm p160b#brm v12#0
1973#uop shadow racing team#shadow dn1#cosworth v8#4
1977#shadow racing team#shadow dn8#cosworth v8#0
