driver#constructor#laps#time / retired#grid
michael schumacher#ferrari#62#1:31:39.776#2
mika häkkinen#mclaren - mercedes#62#+ 1.168#1
david coulthard#mclaren - mercedes#62#+ 51.008#3
rubens barrichello#ferrari#62#+ 1:29.276#4
jacques villeneuve#bar - honda#61#+ 1 lap#9
mika salo#sauber - petronas#61#+ 1 lap#12
eddie irvine#jaguar - cosworth#61#+ 1 lap#7
pedro diniz#sauber - petronas#61#+ 1 lap#10
alexander wurz#benetton - playlife#61#+ 1 lap#11
johnny herbert#jaguar - cosworth#61#+ 1 lap#17
giancarlo fisichella#benetton - playlife#61#+ 1 lap#19
ricardo zonta#bar - honda#61#+ 1 lap#14
gastón mazzacane#minardi - fondmetal#60#+ 2 laps#20
jos verstappen#arrows - supertec#59#+ 3 laps#16
jarno trulli#jordan - mugen - honda#58#gearbox#8
pedro de la rosa#arrows - supertec#49#spun off#13
ralf schumacher#williams - bmw#45#fuel system#5
jean alesi#prost - peugeot#25#hydraulics#15
nick heidfeld#prost - peugeot#22#hydraulics#22
jenson button#williams - bmw#5#engine#18
marc gené#minardi - fondmetal#5#spun off#21
heinz - harald frentzen#jordan - mugen - honda#4#gearbox#6
