result#opponent#method#event#date
loss#gabriel vella#points#adcc brasil trials (over 99 kg)#2011
win#armando sapo#submission#adcc brasil trials (over 99 kg)#2011
win#salvador minnit#submission#adcc brasil trials (over 99 kg)#2011
win#jorge bezerra#points#adcc brasil trials (over 99 kg)#2011
loss#vinny magalhães#submission (armbar)#adcc barcelona (under 99 kg)#2009
loss#gerardi rinaldi#points#adcc barcelona (under 99 kg)#2009
win#dean lister#points#adcc barcelona (under 99 kg)#2009
win#vesa vuori#points#adcc barcelona (under 99 kg)#2009
win#leonardo chocolate#submission (rear naked choke)#adcc brasil trails (under 99 kg)#2009
win#renato ferreira#points#adcc brasil trails (under 99 kg)#2009
