genus / species#common name#accession number#length#similarity#identity
rattus norvegicus#rat#np_001107252.1#208aa#99%#96%
canis familiaris#dog#xp_852505.1#208aa#98%#96%
mus musculus#mouse#np_079943.2#208aa#96%#95%
sus scrofa#pig#xp_003127773.1#208aa#97%#94%
equus caballus#horse#xp_001917747.1#207aa#94%#93%
gallus gallus#chicken#xp_417729.1#182aa#90%#85%
danio rerio#zebrafish#np_001013334.1#174aa#83%#71%
anopheles gambiae#mosquito#xp_320483.3#197aa#66%#53%
drosophila melanogaster#fruit fly#np_723362.1#196aa#74%#61%
caenorhabditis elegans#nematode#np_494762.2#168aa#72%#55%
phytophthora infestans#late blight#xp_002902629.1#186aa#59%#48%
zea mays#corn#np_001144071.1#233aa#61%#44%
oryza sativa#rice#np_001051577.1#204aa#61%#43%
arabidopsis thaliana#thall cress#np_190673.1#231aa#55%#36%
