surname#first#dob#bats#throws#position
beresford#james#19 january 1989#l#r#inf
berg#daniel#21 november 1984#r#r#inf
biddle#elliot#23 november 1988#r#l#lhp
blackley#adam#22 february 1985#l#l#lhp
blackley#travis#4 november 1982#l#l#lhp
blackmore#matthew#19 june 1982#r#r#rhp
blejwas#jason#3 february 1980#r#r#rhp
booth#ryan#22 may 1983#l#r#of
bright#adam#11 august 1984#l#l#lhp
harman#brad#19 november 1985#r#r#inf
hendricks#donovan#9 march 1986#l#l#lhp
huber#justin#1 july 1982#r#r#of
johnston#rikki#2 april 1981#l#l#utility
karlsen#grant#21 february 1985#r#r#c
kent#matthew#7 february 1980#r#r#c
lindsay#shane#25 january 1985#r#r#rhp
russell#andrew#27 april 1984#r#r#of
rutgers#paul#17 january 1984#r#r#inf
stokes#peter#27 april 1977#r#r#inf
weichard#paul#7 november 1979#s#l#of
wilson#brendan#7 october 1985#r#r#rhp
wiltshire#greg#1 march 1980#r#r#rhp
