margin#score#opponent#venue#round
65#6 - 71#brisbane broncos#suncorp stadium#rd 11 , 2007
50#0 - 50#parramatta eels#energyaustralia stadium#rd 14 , 2005
50#14 - 64#cronulla - sutherland sharks#toyota park#rd 22 , 2002
46#6 - 52#melbourne storm#olympic park#rd 7 , 2006
46#6 - 52#bulldogs#telstra stadium#rd 25 , 2004
46#2 - 48#st george illawarra dragons#win stadium#rd 4 , 2004
44#0 - 44#melbourne storm#olympic park#rd 18 , 2007
44#6 - 50#brisbane broncos#sydney football stadium#finals week 2 , 2006
44#4 - 48#sydney roosters#sydney football stadium#rd 15 , 2004
42#10 - 52#new zealand warriors#mt smart stadium#rd 20 , 2007
42#0 - 42#auckland warriors#mt smart stadium#rd 25 , 1999
