district#incumbent#party#first elected#results#candidates
pennsylvania 1#bob brady#democratic#1998#re - elected#bob brady (d) 88% steven kush (r) 12%
pennsylvania 2#chaka fattah#democratic#1994#re - elected#chaka fattah (d) 99%
pennsylvania 3#robert borski#democratic#1982#re - elected#robert borski (d) 69% charles dougherty (r) 31%
pennsylvania 4#ron klink#democratic#1992#retired to run for us senate republican gain#melissa hart (r) 59% terry van horne (d) 41%
pennsylvania 6#tim holden#democratic#1992#re - elected#tim holden (d) 67% thomas kopel (r) 33%
pennsylvania 7#curt weldon#republican#1986#re - elected#curt weldon (r) 65% peter lennon (d) 35%
pennsylvania 8#jim greenwood#republican#1992#re - elected#jim greenwood (r) 60% ronald strouse (d) 39%
pennsylvania 9#bud shuster#republican#1972#re - elected#bud shuster (r) unopposed
pennsylvania 10#don sherwood#republican#1998#re - elected#don sherwood (r) 53% patrick casey (d) 47%
pennsylvania 11#paul kanjorski#democratic#1984#re - elected#paul kanjorski (d) 66% stephen urban (r) 34%
pennsylvania 12#john murtha#democratic#1974#re - elected#john murtha (d) 71% bill choby (r) 28%
pennsylvania 13#joe hoeffel#democratic#1998#re - elected#joe hoeffel (d) 53% stewart greenleaf (r) 46%
pennsylvania 14#william coyne#democratic#1980#re - elected#william coyne (d) unopposed
pennsylvania 15#pat toomey#republican#1998#re - elected#pat toomey (r) 53% ed o'brien (d) 47%
pennsylvania 16#joe pitts#republican#1996#re - elected#joe pitts (r) 67% robert yorczyk (d) 33%
pennsylvania 17#george gekas#republican#1982#re - elected#george gekas (r) 72% leslye hess herrmann (d) 28%
pennsylvania 18#mike doyle#democratic#1994#re - elected#mike doyle (d) 69% craig stephens (r) 31%
pennsylvania 19#bill goodling#republican#1974#retired republican hold#todd platts (r) 73% jeff sanders (d) 27%
pennsylvania 20#frank mascara#democratic#1994#re - elected#frank mascara (d) 64% ronald davis (r) 36%
