name#service#rank#place of action#unit
john andrews#navy#ordinary seaman#aboard the ussbenicia#ussbenicia
charles brown#marine corps#corporal#aboard the usscolorado#usscolorado
john coleman#marine corps#private#aboard the usscolorado#usscolorado
james dougherty#marine corps#private#aboard the usscarondelet#usscarondelet
frederick franklin#navy#quartermaster#aboard the usscolorado#usscolorado
patrick h grace#navy#chief quartermaster#aboard the ussbenicia#ussbenicia
cyrus hayden#navy#carpenter#aboard the usscolorado#usscolorado
william f lukes#navy#landsman#ganghwa island#usscolorado
alexander mckenzie#navy#boatswain 's mate#aboard the usscolorado#usscolorado
michael mcnamara#marine corps#private#aboard the ussbenicia#ussbenicia
james f merton#navy#landsman#ganghwa island#usscolorado
michael owens#marine corps#private#aboard the usscolorado#usscolorado
hugh purvis#marine corps#private#aboard the ussalaska#ussalaska
samuel f rogers#navy#quartermaster#aboard the usscolorado#usscolorado
william troy#navy#ordinary seaman#aboard the usscolorado#usscolorado
