date#visitor#score#home#decision#attendance#record
november 3#florida#2 - 4#carolina#grahame#17547#8 - 3 - 3
november 5#washington#0 - 5#carolina#ward#12171#9 - 3 - 3
november 8#tampa bay#5 - 1#carolina#ward#14017#9 - 4 - 3
november 10#carolina#5 - 3#atlanta#ward#18545#10 - 4 - 3
november 12#carolina#4 - 3#florida#ward#12715#11 - 4 - 3
november 14#carolina#1 - 6#florida#grahame#17444#11 - 5 - 3
november 16#atlanta#3 - 0#carolina#ward#14632#11 - 6 - 3
november 17#florida#1 - 2#carolina#ward#16962#12 - 6 - 3
november 21#philadelphia#6 - 3#carolina#ward#16351#12 - 7 - 3
november 23#tampa bay#3 - 4#carolina#ward#18033#13 - 7 - 3
november 24#carolina#2 - 5#washington#grahame#13650#13 - 8 - 3
november 28#philadelphia#3 - 1#carolina#ward#15108#13 - 9 - 3
november 30#washington#3 - 4#carolina#ward#16386#14 - 9 - 3
