no in series#no in season#title#directed by#written by#original air date
126#2#a case of klapp#scott brazil#terry curtis fox#october 9 , 1986
128#4#bald ambition#ben bolt#jeffrey lewis#october 30 , 1986
129#5#i come on my knees#don weis#david milch#november 6 , 1986
130#6#say uncle#gabrielle beaumont#john romano#november 13 , 1986
132#8#falling from grace#dale white#terry curtis fox#december 2 , 1986
134#10#more skinned against than skinning#dale white#david black#december 23 , 1986
135#11#she 's so fein#christian i nyby ii#marjorie david#january 6 , 1987
136#12#a wasted weekend#john patterson#david mamet#january 13 , 1987
137#13#city of refuse#don weis#peter silverman#january 20 , 1987
138#14#der roachenkavalier#christian i nyby ii#christian williams & bob woodward#february 3 , 1987
140#16#sorry , wrong number#christian i nyby ii#ron koertge#march 3 , 1987
141#17#the cookie crumbles#john patterson#robert ward#march 10 , 1987
144#20#the runner falls on his kisser#ken lavet#jody taylor worth#april 7 , 1987
145#21#a pound of flesh#don weis#christian williams#may 5 , 1987
