driver#team#laps#time / retired#grid#points
sébastien bourdais#newman / haas racing#63#1:39:02.662#1#34
bruno junqueira#newman / haas racing#63#+ 4.604 secs#2#28
a j allmendinger#rusport#63#+ 6.780 secs#7#25
justin wilson#mi - jack conquest racing#63#+ 7.902 secs#3#23
jimmy vasser#pkv racing#63#+ 17.081 secs#4#21
patrick carpentier#forsythe racing#63#+ 57.788 secs#8#19
oriol servià#dale coyne racing#63#+ 1:21.101#5#17
mario domínguez#herdez competition#63#+ 1:22.727#15#16
michel jourdain , jr#rusport#63#+ 1:31.899#10#13
paul tracy#forsythe racing#62#+ 1 lap#6#11
alex tagliani#rocketsports racing#62#+ 1 lap#13#10
roberto gonzález#pkv racing#62#+ 1 lap#11#9
rodolfo lavín#forsythe racing#62#+ 1 lap#14#8
michael valiante#walker racing#62#+ 1 lap#12#7
mario haberfeld#walker racing#62#+ 1 lap#17#6
nelson philippe#mi - jack conquest racing#62#+ 1 lap#19#5
guy smith#rocketsports racing#62#+ 1 lap#18#4
tarso marques#dale coyne racing#60#+ 3 laps#16#3
ryan hunter - reay#herdez competition#58#+ 5 laps#9#2
