date#visitor#score#home#decision#attendance#record
december 1#colorado#5 - 2#los angeles#theodore#17297#14 - 10 - 1
december 3#san jose#3 - 2#colorado#theodore#15213#14 - 11 - 1
december 5#colorado#4 - 5#columbus#budaj#12851#14 - 12 - 1
december 7#philadelphia#1 - 2#colorado#theodore#16312#15 - 12 - 1
december 9#st louis#5 - 9#colorado#theodore#15476#16 - 12 - 1
december 12#colorado#1 - 4#columbus#theodore#13150#16 - 13 - 1
december 13#colorado#2 - 1#nashville#budaj#12456#17 - 13 - 1
december 15#nashville#1 - 3#colorado#budaj#16582#18 - 13 - 1
december 17#colorado#4 - 2#los angeles#budaj#16647#19 - 13 - 1
december 19#colorado#1 - 2#anaheim#budaj#17197#19 - 13 - 2
december 21#ny rangers#3 - 4#colorado#budaj#16612#20 - 13 - 2
december 23#vancouver#1 - 3#colorado#budaj#17186#21 - 13 - 2
december 27#detroit#4 - 2#colorado#budaj#18007#21 - 14 - 2
december 29#los angeles#3 - 1#colorado#theodore#17256#21 - 15 - 2
december 31#colorado#3 - 4#phoenix#budaj#12973#21 - 15 - 3
