series#season#title#director#writer (s)#airdate
612#1#matt dillon must die!#victor french#ray goldrup#september 9 , 1974
613#2#a town in chains#bernard mceveety#ron bishop#september 16 , 1974
614#3#the guns of cibola blanca - part 1#gunnar hellstrom#paul savage#september 23 , 1974
615#4#the guns of cibola blanca - part 2#gunnar hellstrom#paul savage#september 30 , 1974
616#5#thirty a month and found#bernard mceveety#jim byrnes#october 7 , 1974
617#6#the wiving#victor french#earl w wallace#october 14 , 1974
618#7#the iron men#gunnar hellstrom#john mantley#october 21 , 1974
619#8#the fourth victim#bernard mceveety#jim byrnes#november 4 , 1974
620#9#the tarnished badge#michael o'herlihy#robert vincent#november 11 , 1974
621#10#in performance of duty#gunnar hellstrom#william keys#november 18 , 1974
622#11#island in the desert - part 1#gunnar hellstrom#jim byrnes#december 2 , 1974
623#12#island in the desert - part 2#gunnar hellstrom#jim byrnes#december 9 , 1974
624#13#the colonel#bernard mceveety#arthur dales#december 16 , 1974
625#14#the squaw#gunnar hellstrom#jim byrnes#january 6 , 1975
626#15#the hiders#victor french#paul savage#january 13 , 1975
627#16#larkin#gunnar hellstrom#jim byrnes#january 20 , 1975
628#17#the fires of ignorance#victor french#jim byrnes#january 27 , 1975
629#18#the angry land#bernard mceveety#herman groves#february 3 , 1975
630#19#brides and grooms#victor french#earl w wallace#february 10 , 1975
631#20#hard labor#bernard mceveety#hal sitowitz#february 24 , 1975
632#21#i have promises to keep#gunnar hellstrom#jim byrnes#march 3 , 1975
633#22#the busters#bernard mceveety#jim byrnes#march 10 , 1975
