date#opponent#score#loss#record
august 1#tigers#7 - 5#miceli (2 - 2)#51 - 55
august 2#tigers#8 - 7#quantrill (4 - 4)#51 - 56
august 3#tigers#5 - 2#williams (6 - 10)#51 - 57
august 4#twins#9 - 3#carpenter (0 - 4)#51 - 58
august 5#twins#8 - 3#miller (0 - 2)#52 - 58
august 6#indians#6 - 3#lopez (3 - 5)#53 - 58
august 7#indians#4 - 0#smiley (1 - 1)#54 - 58
august 8#tigers#6 - 3#blair (11 - 5)#55 - 58
august 9#tigers#3 - 2#carpenter (0 - 5)#55 - 59
august 10#tigers#4 - 2#person (5 - 8)#55 - 60
august 11#tigers#8 - 2#jarvis (0 - 2)#56 - 60
august 12#twins#9 - 1#bowers (0 - 2)#57 - 60
august 13#twins#3 - 2#trombley (1 - 2)#58 - 60
august 15#indians#5 - 4 (10)#crabtree (2 - 3)#58 - 61
august 16#indians#8 - 4#quantrill (5 - 5)#58 - 62
august 17#indians#10 - 5#wright (3 - 2)#59 - 62
august 18#indians#5 - 3#williams (7 - 11)#59 - 63
august 19#white sox#6 - 5#cruz (0 - 1)#60 - 63
august 19#white sox#5 - 3#andãjar (0 - 6)#60 - 64
august 20#white sox#12 - 6#person (5 - 9)#60 - 65
august 21#white sox#6 - 3#hentgen (13 - 8)#60 - 66
august 22#royals#5 - 3#rosado (8 - 10)#61 - 66
august 23#royals#6 - 5#walker (3 - 3)#62 - 66
august 24#royals#11 - 8 (13)#casian (0 - 2)#63 - 66
august 26#white sox#8 - 5#williams (7 - 12)#63 - 67
august 27#white sox#13 - 2#drabek (10 - 9)#64 - 67
august 28#white sox#3 - 2 (11)#mcelroy (0 - 3)#65 - 67
august 29#marlins#8 - 0#person (5 - 10)#65 - 68
august 30#marlins#4 - 1#carpenter (1 - 6)#65 - 69
august 31#marlins#8 - 3#williams (7 - 13)#65 - 70
