no#-#title#directed by#written by#canadian air date#us air date#production code#canadian viewers (million)
32#1#unconditional love#david frazee#mark ellis & stephanie morgenstern#july 16 , 2010#july 16 , 2010#301#1.334
33#2#severed ties#holly dale#treena hancock & melissa r byer#august 6 , 2010#august 6 , 2010#302#1.452
34#3#follow the leader#david frazee#james hurst#august 13 , 2010#august 13 , 2010#303#1.267
35#4#whatever it takes#holly dale#grame manson#august 20 , 2010#august 20 , 2010#304#1.558
36#5#the other lane#erik canuel#bobby theodore#september 3 , 2010#september 3 , 2010#306#1.508
37#6#jumping at shadows#kelly makin#mark ellis & stephanie morgenstern#september 10 , 2010#september 10 , 2010#308#1.607
38#7#acceptable risk#david frazee#pam davis#september 17 , 2010#september 17 , 2010#309#1.800
39#8#collateral damage#kelly makin#aaron brindle#january 4 , 2011#may 6 , 2011#305#1.595
40#9#thicker than blood#david frazee#andrea stevens#january 11 , 2011#may 13 , 2011#307#1.524
41#10#terror#érik canuel#melissa r byer & treena hancock#january 18 , 2011#june 3 , 2011#311#1.396
42#11#no promises#charles binamé#russ cochrane#january 25 , 2011#may 20 , 2011#310#1.584
43#12#i'd do anything#helen shaver#pamela davis & bobby theodore#february 1 , 2011#june 10 , 2011#312#1.342
