player#position#date of birth (age)#caps#club / province
ross ford#hooker#23 april 1984#16#glasgow
dougie hall#hooker#24 september 1980#19#glasgow
scott lawson#hooker#28 september 1981#15#sale
fergus thomson#hooker#18 september 1983#3#glasgow
alasdair dickinson#prop#11 september 1983#1#gloucester
bruce douglas#prop#10 february 1980#43#scarlets
allan jacobsen#prop#22 september 1978#22#edinburgh
gavin kerr#prop#3 april 1977#47#glasgow
moray low#prop#28 november 1984#0#glasgow
euan murray#prop#7 august 1980#15#northampton
craig smith#prop#30 august 1978#23#edinburgh
james hamilton#lock#17 november 1982#13#leicester
nathan hines#lock#29 november 1976#48#perpignan
alastair kellock#lock#14 june 1981#7#glasgow
scott macleod#lock#3 march 1979#14#scarlets
scott murray#lock#15 january 1976#87#montauban
john barclay#flanker#24 september 1986#1#glasgow
kelly brown#flanker#8 june 1982#19#glasgow
allister hogg#flanker#20 july 1983#39#edinburgh
ross rennie#flanker#29 march 1986#0#edinburgh
alasdair strokosch#flanker#21 february 1983#1#gloucester
jason white ( c )#flanker#17 april 1978#63#sale
johnnie beattie#number 8#21 november 1985#3#glasgow
david callam#number 8#15 february 1983#10#edinburgh
simon taylor#number 8#17 august 1979#58#stade franã§ais
mike blair#scrum - half#20 april 1981#43#edinburgh
chris cusiter#scrum - half#13 june 1982#36#perpignan
rory lawson#scrum - half#12 march 1981#9#gloucester
phil godman#fly - half#20 may 1982#8#edinburgh
calum macrae#fly - half#26 january 1980#0#edinburgh
dan parks#fly - half#26 may 1978#37#glasgow
ben cairns#centre#29 october 1985#0#edinburgh
nick de luca#centre#1 february 1984#0#edinburgh
rob dewey#centre#19 october 1983#13#ulster
andrew henderson#centre#3 february 1980#49#glasgow
graeme morrison#centre#17 october 1982#6#glasgow
simon danielli#wing#8 september 1979#13#ulster
thom evans#wing#2 april 1985#0#glasgow
chris paterson#wing#30 march 1978#81#gloucester
nikki walker#wing#5 march 1982#10#ospreys
simon webster#wing#8 march 1981#29#edinburgh
rory lamont#fullback#10 march 1982#14#sale
hugo southwell#fullback#14 may 1980#36#edinburgh
