rank#ws points#name#country#09 - 10 i / o best#09 - 10 gp / jgp best#09 - 10 gp / jgp 2nd#09 - 10 oi best#09 - 10 oi 2nd#08 - 09 i / o best#08 - 09 gp / jgp best#08 - 09 gp / jgp 2nd#08 - 09 oi best#08 - 09 oi 2nd
1#4127#aliona savchenko / robin szolkowy#germany#1080#648#400#250#0#840#454#280#175#0
2#3773#qing pang / jian tong#china#1200#720#400#0#0#613#560#280#0#0
3#3360#yuko kavaguti / alexander smirnov#russia#972#525#360#0#0#680#368#280#175#0
4#3212#dan zhang / hao zhang#china#840#472#360#0#0#756#504#280#0#0
5#3149#maria mukhortova / maxim trankov#russia#875#583#400#0#0#551#330#252#158#0
6#2401#jessica dubé / bryce davison#canada#709#360#324#0#0#529#252#227#0#0
7#2237#keauna mclaughlin / rockne brubaker#usa#756#324#292#0#0#386#252#227#0#0
8#2065#narumi takahashi / mervin tran#japan#644#540#250#0#0#266#223#142#0#0
9#2007#yue zhang / lei wang#china#496#486#225#0#0#239#378#183#0#0
10#1681#caydee denney / jeremy barrett#usa#638#292#262#0#0#362#0#0#127#0
11#1639#mylène brodeur / john mattatall#canada#446#262#236#0#0#326#204#165#0#0
12#1565#wenjing sui / cong han#china#715#600#250#0#0#0#0#0#0#0
13#1513#nicole della monica / yannick kocon#italy#496#262#0#250#0#347#0#0#158#0
14#1465#huibo dong / yiming wu#china#402#236#236#0#0#253#204#134#0#0
15#1387#lubov iliushechkina / nodari maisuradze#russia#0#262#0#0#0#501#420#204#0#0
16#1363#rena inoue / john baldwin#usa#0#324#292#0#0#312#252#183#0#0
17#1345#amanda evora / mark ladwig#usa#517#262#213#0#0#0#204#149#0#0
18#1318#marissa castelli / simon shnapir#usa#325#213#0#0#0#405#248#127#0#0
19#1298#anaïs morand / antoine dorsaz#switzerland#402#182#148#164#0#214#104#84#0#0
20#1286#stacey kemp / david king#united kingdom#293#213#0#164#0#237#204#0#175#0
21#1240#caitlin yankowskas / john coughlin#usa#612#213#0#250#0#0#165#0#0#0
22#1183#tatiana novik / mikhail kuznetsov#russia#521#437#225#0#0#0#0#0#0#0
23#1145#anastasia martiusheva / alexei rogonov#russia#0#213#0#0#0#451#306#175#0#0
24#1123#ksenia stolbova / fedor klimov#russia#579#319#225#0#0#0#0#0#0#0
25#1075#maylin hausch / daniel wende#germany#362#0#0#250#182#281#0#0#0#0
26#1026#britney simpson / nathan miller#usa#469#354#203#0#0#0#0#0#0#0
27#921#kaleigh hole / adam johnson#canada#277#394#250#0#0#0#0#0#0#0
28#866#vera bazarova / yuri larionov#russia#574#292#0#0#0#0#0#0#0#0
29#846#stefania berton / ondřej hotárek#italy#418#0#0#225#203#0#0#0#0#0
30#777#paige lawrence / rudi swiegers#canada#0#213#0#0#0#365#115#84#0#0
31#769#ekaterina kostenko / roman talan#ukraine#162#0#0#203#164#98#0#0#142#0
32#703#brittany jones / kurtis gaskell#canada#380#203#120#0#0#0#0#0#0#0
33#598#kirsten moore - towers / dylan moscovitch#canada#362#236#0#0#0#0#0#0#0#0
34#576#erica risseeuw / robert paxton#united kingdom#264#0#0#0#0#312#0#0#0#0
35#572#margaret purdy / michael marinaro#canada#342#133#97#0#0#0#0#0#0#0
36#538#gabriela čermanová / martin hanulák#slovakia#126#0#0#182#0#103#0#0#127#0
37#531#duo cheng / yu gao#china#0#133#120#0#0#174#104#0#0#0
38#521#amanda sunyoto - yang / darryll sulindro - yang#chinese taipei#293#0#0#0#0#228#0#0#0#0
39#469#alexandra vasilieva / yuri shevchuk#russia#0#287#182#0#0#0#0#0#0#0
40#456#felicia zhang / taylor toth#usa#308#148#0#0#0#0#0#0#0#0
41#409#joanna sulej / mateusz chruściński#poland#275#0#0#0#0#134#0#0#0#0
42#408#marika zanforlin / federico degli esposti#italy#0#0#0#0#0#166#0#0#127#115
43#407#ekaterina sheremetieva / egor chudin#russia#0#0#0#225#182#0#0#0#0#0
44#383#chloé katz / joseph lynch#usa#0#0#0#225#0#0#0#0#158#0
45#328#ekaterina sokolova / fedor sokolov#israel#0#0#0#0#0#79#134#0#115#0
46#321#juliana gurdzhi / alexander völler#germany#224#97#0#0#0#0#0#0#0#0
47#299#brynn carman / aj reiss#usa#202#97#0#0#0#0#0#0#0#0
47#299#monica pisotta / michael stewart#canada#0#0#0#0#0#0#165#134#0#0
49#290#klara kadlecova / petr bidar#czech republic#182#108#0#0#0#0#0#0#0#0
