surname#first#dob#bats#throws#position
atherton#timothy#7 june 1989#r#r#rhp
auty#timothy#21 december 1985#r#r#of
bennett#matthew#19 october 1981#l#l#lhp
cox#timothy#8 july 1986#r#l#lhp
d™antonio#trent#14 august 1985#l#r#utility
dening#mitchell#17 august 1988#l#r#of
eacott#jarrad#2 august 1988#l#l#lhp
ferris#andrew#12 december 1982#r#r#rhp
fingleson#gavin#5 august 1976#s#r#if
hill#josh#27 march 1983#r#r#rhp
grattan#todd#7 september 1986#r#r#rhp
harris#vaughan#10 june 1981#r#r#rhp
kingman#brendan#22 may 1973#r#r#if
lysaught#michael#30 september 1985#r#r#utility
maat#patrick#15 september 1987#r#r#c
oeltjen#trent#28 february 1983#l#l#of
oxspring#chris#13 may 1987#l#r#rhp
pender#shannon#21 june 1986#r#r#if
rosser#david#14 december 1969#r#r#rhp
southam#joel#26 february 1981#s#r#if
thomas#bradley#12 october 1977#r#l#lhp
williams#matthew#28 february 1987#r#r#rhp
