date#opponent#score#loss#attendance#record
june 1#tigers#4 - 1 (11)#patterson (0 - 1)#19581#19 - 33
june 2#tigers#7 - 6#weaver (4 - 7)#21399#20 - 33
june 3#devil rays#6 - 1#sturtze (0 - 7)#13002#21 - 33
june 4#devil rays#3 - 1#wilson (2 - 4)#13162#22 - 33
june 5#devil rays#8 - 6#loaiza (3 - 2)#13643#22 - 34
june 6#devil rays#5 - 4#harper (2 - 3)#24069#23 - 34
june 7#rockies#8 - 0#hampton (3 - 7)#20032#24 - 34
june 8#rockies#3 - 1#thomson (6 - 5)#21298#25 - 34
june 9#rockies#3 - 2#jimãnez (1 - 4)#20328#26 - 34
june 10#giants#6 - 5#rueter (7 - 4)#18081#27 - 34
june 11#giants#9 - 2#lyon (1 - 4)#20228#27 - 35
june 12#giants#6 - 3#halladay (7 - 3)#21106#27 - 36
june 14#expos#8 - 2#miller (4 - 3)#7557#27 - 37
june 15#expos#9 - 3#loaiza (3 - 3)#12474#27 - 38
june 16#expos#6 - 5#escobar (3 - 3)#15425#27 - 39
june 18#dodgers#2 - 1#ashby (6 - 6)#24991#28 - 39
june 19#dodgers#5 - 2#miller (4 - 4)#31429#28 - 40
june 20#dodgers#2 - 1#loaiza (3 - 4)#24977#28 - 41
june 21#diamondbacks#4 - 3#escobar (3 - 4)#34263#28 - 42
june 22#diamondbacks#6 - 3#batista (4 - 4)#39018#29 - 42
june 23#diamondbacks#9 - 3#anderson (2 - 7)#36247#30 - 42
june 25#devil rays#20 - 11#sosa (0 - 1)#10380#31 - 42
june 26#devil rays#4 - 2#parris (0 - 1)#10154#31 - 43
june 27#devil rays#6 - 4#politte (1 - 1)#10328#31 - 44
june 28#expos#2 - 1#halladay (9 - 4)#20848#31 - 45
june 29#expos#5 - 4 (10)#herges (2 - 2)#24344#32 - 45
june 30#expos#7 - 5#lloyd (2 - 3)#24965#33 - 45
