series#season#title#directed by#written by#original air date
23#1#threads#milan cheylov#james nadler#september 29 , 1997
24#2#the donor#milan cheylov#rick drew#october 6 , 1997
25#3#wish i may#john bell#will dixon#october 13 , 1997
26#4#communion#john bell#peter mohan#october 20 , 1997
27#5#frozen in time#giles walker#tracey forbes#october 27 , 1997
28#6#devolution#clay boris#john dolin#november 3 , 1997
29#7#the warrior#clay boris#rick drew#november 10 , 1997
30#8#the grey men#giles walker#james nadler#november 17 , 1997
31#9#man of war#stephen williams#deborah nathan#november 24 , 1997
32#10#the damned#clay boris#toni di franco#december 1 , 1997
33#11#hell week#craig pryce#alex pugsley#january 26 , 1998
34#12#the edge#craig pryce#tracey forbes#february 2 , 1998
35#13#bad dreams#stephen williams#will dixon#february 9 , 1998
36#14#kiss of the tiger#carl goldstein#damian kindler#february 17 , 1998
37#15#the haunting#john bell#rick drew#february 23 , 1998
38#16#night of the setting sun#e jane thompson#james nadler#march 2 , 1998
39#17#the labyrinth#ron oliver#christiane schull#april 13 , 1998
40#18#pentimento#vincenzo natali#sarah dodd#april 20 , 1998
41#19#frozen faith#ron oliver#matt frewer#april 27 , 1998
42#20#map to the stars#john bell#will dixon#may 4 , 1998
43#21#the endangered#rick drew#will dixon#may 11 , 1998
44#22#the egress (part 1)#john bell#james nadler#may 18 , 1998
