year#location#distance (miles)#rider names#horse name#best - conditioned horse
2012#bandit springs , or#33#ben volk , dennis summers (m / m)#omr tsunami#magic sirocco
2011#humboldt redwoods state park , ca#35#sara howard , jim howard (m / w)#magic sirocco#ron g
2010#mt. adams , wa#35#sara howard , jim howard (m / w)#magic sirocco#freedom
2009#humboldt redwoods state park , ca#34#susanne rowland , michelle andreotti (w / w)#over amile#over amile
2008#taylorsville , ca#34#sara howard , jim howard (m / w)#magic sirocco#magic sirocco
2007#humboldt redwoods state park , ca#34#tom johnson , rufus schneider (m / w)#koona#lakota mare
2006#santa ysabel , ca#30#tom gey , jim howard (m / m)#magic sirocco#basia
2005#libby , mt#33#jim howard , mark richtman (m / m)#magic sirocco#magic sirocco
2004#fort bragg , ca#34#jim howard , dennis rinde (m / m)#magic sirocco#yaquar adonai
2003#euer valley , ca#31#jim howard , dennis rinde (m / m)#magic sirocco#magic sirocco
2002#euer valley , ca#31#con wadsworth , tod wadsworth (m / m)#baurakal khan#fire
2001#euer valley , ca#35#chris turney , william emerson (m / m)#budweiser#magic sirocco
