name#date of birth#height#weight#spike#block
konstantinos christofidelis#26.06.1977#195#87#341#320
marios giourdas#02.03.1973#202#90#356#341
theodoros chatziantoniou#16.03.1974#204#95#360#350
vasileios kournetas#02.08.1976#191#82#336#320
georgios stefanou#12.01.1981#187#82#295#305
antonios tsakiropoulos#01.07.1969#205#93#350#336
nikolaos roumeliotis#12.10.1978#201#97#343#320
sotirios pantaleon#21.06.1980#200#77#330#312
ilias lappas#20.07.1979#194#92#335#320
andrej kravã¡rik#28.07.1971#204#97#360#350
konstantinos prousalis#06.10.1980#192#83#320#295
theodoros baev#31.05.1977#200#95#340#333
