order#name#seasons#games#goals
799#maurice o'keefe#1980#1#1
800#zane taylor#1980 - 1983#27#12
801#stephen lunn#1980 - 1982#48#37
802#richard murrie#1980 - 1982#35#3
803#dale smyth#1980 , 1982#7#1
804#mark yeates#1980 - 1986 , 1988 - 1990#154#57
805#jan smith#1980#2#0
806#steve reynoldson#1981 - 1986#84#70
807#garry sidebottom#1981#7#6
808#ramsay bogunovich#1981 - 1982#6#1
809#alan mangels#1981 - 1983#13#6
810#phil harrison#1981 - 1982#7#10
811#bernard toohey#1981 - 1985#94#35
812#leo king#1981#4#8
813#brian peake#1981 - 1984#66#49
814#darren flanigan#1981 - 1991#130#50
815#phillip maddock#1982#3#1
816#andrew bews#1982 - 1993#207#132
817#peter zychla#1982 - 1983 , 1985#12#1
818#david o'keeffe#1982 - 1986#50#22
819#damian drum#1982 - 1989#63#34
820#stephen nichols#1982 - 1983#7#6
821#rod waddell#1982 - 1984#20#10
822#craig cleave#1982 , 1984 - 1988#48#12
823#tim darcy#1982 - 1983 , 1986 - 1994#176#83
824#karl fedke#1982#2#0
825#michael kol#1983 - 1987 , 1989#63#42
826#denis lenaghan#1983 - 1984#16#19
827#nigel kol#1983#2#0
828#alan reid#1983#7#0
829#damien christensen#1983 - 1986#17#8
830#damian bourke#1983 - 1989 , 1991 - 1992#102#15
831#ross christensen#1983#2#3
832#basil flynn#1983 - 1984#6#1
833#darren troy#1983 , 1987 - 1990#46#6
834#gary ablett , sr.#1984 - 1996#242#1021
835#david bolton#1984 - 1985#28#11
836#robb hawkins#1984#3#0
837#mark jackson#1984 - 1986#31#115
838#greg williams#1984 - 1985#34#10
839#ray byrne#1984#17#0
840#garry johns#1984#2#0
841#darren jackson#1984#2#1
842#ray sarcevic#1984 - 1985#4#0
843#darren morgan#1984 - 1990#92#69
844#ron watt#1984#22#13
845#michael lenaghan#1984 - 1986#2#0
846#david simpson#1984#3#0
847#steven hocking#1984 - 1994#199#10
848#marty christensen#1985 - 1988 , 1990 - 1991#69#18
849#bruce lindner#1985 - 1990#66#139
850#kevin ablett#1985#2#0
851#paul couch#1985 - 1997#259#203
852#craig alderdice#1985 , 1987 - 1988#25#19
853#shane williams#1985 - 1987#21#7
854#michael schulze#1985 - 1991#91#12
855#gerard toohey#1985#1#0
856#russell mitchell#1985 - 1986#2#0
857#john hoiles#1985 - 1986#7#0
858#scott morphett#1985#1#1
859#billy brownless#1985 - 1997#198#441
860#craig evans#1986#9#6
861#david cameron#1986 - 1990#41#71
862#barry stoneham#1986 - 2000#241#223
863#stephen carey#1986#7#0
864#peter whyte#1986 - 1988#22#3
865#scott hosking#1986#1#0
866#john fitzgerald#1986 - 1987#8#5
867#robert scott#1986 - 1994#132#164
868#mark bairstow#1987 - 1994#146#172
869#dwayne russell#1987 - 1991#50#51
870#gavin exell#1987 - 1991#53#111
871#garry hocking#1987 - 2001#274#243
872#gary cameron#1987 - 1990#26#18
873#peter baldwin#1987 - 1990#5#1
874#sean denham#1987 - 1991#44#21
875#austin mccrabb#1987 - 1991#36#4
876#darren denneman#1988#4#0
877#shane hamilton#1988 - 1990#27#40
878#tim bourke#1989 - 1990#5#0
879#ken hinkley#1989 - 1995#121#58
880#ray sterrett#1989 - 1991#20#7
881#andrew rogers#1989 - 1992#75#2
882#spiro malakellis#1989 - 1993#67#18
883#adrian fletcher#1989 - 1991#23#10
