date#venue#score#result#competition
30 may 2004#stade olympique de radès , radès , tunisia#3 - 0#4 - 0#friendly
26 march 2005#san siro , milan , italy#1 - 0#2 - 0#2006 fifa world cup qualification
26 march 2005#san siro , milan , italy#2 - 0#2 - 0#2006 fifa world cup qualification
17 august 2005#lansdowne road , dublin , republic of ireland#1 - 0#2 - 1#friendly
12 june 2006#awd - arena , hanover , germany#1 - 0#2 - 0#2006 fifa world cup
13 october 2007#stadio luigi ferraris , genoa , italy#1 - 0#2 - 0#uefa euro 2008 qualification
17 june 2008#letzigrund , zurich , switzerland#1 - 0#2 - 0#uefa euro 2008
28 march 2009#podgorica city stadium , podgorica , montenegro#1 - 0#2 - 0#2010 fifa world cup qualification
7 september 2010#stadio artemio franchi , florence , italy#5 - 0#5 - 0#uefa euro 2012 qualification
14 june 2012#stadion miejski , poznań , poland#1 - 0#1 - 1#uefa euro 2012
12 october 2012#hrazdan stadium , yerevan , armenia#1 - 0#3 - 1#2014 fifa world cup qualification
31 may 2013#stadio renato dall'ara , bologna , italy#3 - 0#4 - 0#friendly
16 june 2013#estádio do maracanã , rio de janeiro , brazil#1 - 0#2 - 1#2013 fifa confederations cup
as of 17 june 2013#as of 17 june 2013#as of 17 june 2013#as of 17 june 2013#as of 17 june 2013
