rank#athlete#nation#olympics#gold#silver#bronze#total (min 2 medals)
1#lee calhoun#united states (usa)#1952 - 1956#2#0#0#2
1#roger kingdom#united states (usa)#1984 - 1988#2#0#0#2
3#sydney atkinson#south africa (rsa)#1924 - 1928#1#1#0#2
3#guy drut#france (fra)#1972 - 1976#1#1#0#2
5#hayes jones#united states (usa)#1960 - 1964#1#0#1#2
5#willie davenport#united states (usa)#1968 - 1976#1#0#1#2
5#anier garcia#cuba (cub)#2000 - 2004#1#0#1#2
8#jack davis#united states (usa)#1952 - 1956#0#2#0#2
8#alejandro casanas#cuba (cub)#1976 - 1980#0#2#0#2
8#terrence trammell#united states (usa)#2000 - 2004#0#2#0#2
11#don finlay#great britain (gbr)#1932 - 1936#0#1#1#2
