year#track#125 cc#250 cc#report
1990#anderstorp#hans spaan#carlos cardús#report
1989#anderstorp#àlex crivillé#sito pons#report
1988#anderstorp#jorge martínez#sito pons#report
1987#anderstorp#fausto gresini#anton mang#report
1986#anderstorp#fausto gresini#carlos lavado#report
1985#anderstorp#august auinger#anton mang#report
1984#anderstorp#fausto gresini#manfred herweh#report
year#track#125 cc#250 cc#report
1983#anderstorp#bruno kneubühler#christian sarron#report
1982#anderstorp#iván palazzese#roland freymond#report
1981#anderstorp#ricardo tormo#anton mang#report
1979#karlskoga#pier paolo bianchi#graziano rossi#report
1978#karlskoga#pier paolo bianchi#gregg hansford#report
1977#anderstorp#angel nieto#mick grant#report
1976#anderstorp#pier paolo bianchi#takazumi katayama#report
1975#anderstorp#paolo pileri#walter villa#report
1974#anderstorp#kent andersson#takazumi katayama#report
1973#anderstorp#börje jansson#dieter braun#report
1972#anderstorp#angel nieto#rod gould#report
1971#anderstorp#barry sheene#rod gould#report
1961#kristianstad#luigi taveri#mike hailwood#report
1959#kristianstad#tarquinio provini#gary hocking#report
1958#hedemora#alberto gandossi#horst fügner#report
