outcome#date#tournament#surface#partner#opponents in the final#score in the final
runner - up#13 september 1999#bournemouth , united kingdom#clay#nicklas kulti#david adams jeff tarango#3 - 6 , 7 - 6 (7 - 5) , 6 - 7 (5 - 7)
runner - up#10 july 2000#gstaad , switzerland#clay#jérôme golmard#jiří novák david rikl#6 - 3 , 3 - 6 , 4 - 6
winner#11 february 2002#copenhagen , denmark#hard (i)#julian knowle#jiří novák radek štěpánek#7 - 6 (12 - 10) , 7 - 5
runner - up#29 april 2002#majorca , spain#clay#julian knowle#mahesh bhupathi leander paes#2 - 6 , 4 - 6
winner#30 december 2002#madras , india#hard#julian knowle#františek čermák leoš friedl#7 - 6 (7 - 1) , 7 - 6 (7 - 3)
runner - up#24 february 2003#copenhagen , denmark#hard (i)#julian knowle#tomáš cibulec pavel vízner#5 - 7 , 7 - 5 , 6 - 2
runner - up#20 october 2003#st petersburg , russia#clay#rainer schüttler#julian knowle nenad zimonjić#4 - 6 , 4 - 6
runner - up#23 may 2004#casablanca , morocco#hard (i)#yves allegro#enzo artoni fernando vicente#6 - 7 (1 - 7) , 3 - 6
runner - up#23 august 2004#long island , usa#hard#yves allegro#antony dupuis michaël llodra#2 - 6 , 4 - 6
winner#10 january 2005#auckland , new zealand#hard#yves allegro#simon aspelin todd perry#6 - 4 , 7 - 6 (7 - 4)
runner - up#7 february 2005#san josé , usa#hard (i)#yves allegro#wayne arthurs paul hanley#6 - 7 (4 - 7) , 4 - 6
runner - up#4 july 2005#gstaad , switzerland#clay#rainer schüttler#františek čermák leoš friedl#6 - 7 (6 - 8) , 6 - 7 (11 - 13)
winner#10 april 2006#houston , usa#clay#alexander waske#julian knowle jürgen melzer#5 - 7 , 6 - 4 ,
runner - up#24 april 2006#casablanca , morocco#clay#alexander waske#julian knowle jürgen melzer#3 - 6 , 4 - 6
runner - up#12 june 2006#halle , germany#grass#rainer schüttler#fabrice santoro nenad zimonjić#0 - 6 , 4 - 6
winner#29 january 2007#zagreb , croatia#carpet (i)#alexander waske#františek čermák jaroslav levinský#7 - 6 (7 - 5) , 4 - 6 ,
runner - up#6 july 2009#newport , usa#grass#rogier wassen#jordan kerr rajeev ram#7 - 6 (8 - 6) , 4 - 6 ,
runner - up#8 may 2010#munich , germany#clay#eric butorac#oliver marach santiago ventura#7 - 5 , 3 - 6 ,
runner - up#2 october 2011#bangkok , thailand#hard (i)#alexander waske#oliver marach aisam - ul - haq qureshi#6 - 7 (4 - 7) , 6 - 7 (5 - 7)
