position#pilot#country#glider#points
1#sebastian kawa#poland#diana sailplanes - diana 2#69
2#carlos rocca vidal#chile#schempp - hirth flugzeugbau gmbh - ventus 2b#55
3#mario kiessling#germany#schempp - hirth flugzeugbau gmbh - ventus 2ax#47
4#uli schwenk#germany#schempp - hirth flugzeugbau gmbh - ventus 2ax#40
5#thomas gostner#italy#diana sailplanes - diana 2#43
6#tilo holighaus#germany#schempp - hirth flugzeugbau gmbh - ventus 2ax#24
7#wolfgang janowitsch#austria#schempp - hirth flugzeugbau gmbh - ventus 2cxa#15
8#rene vidal#chile#schempp - hirth flugzeugbau gmbh - ventus 2c#14
8#stanislaw wujczak#poland#alexander schleicher gmbh & co - asg 29#14
10#eduard supersperger#austria#schempp - hirth flugzeugbau gmbh - ventus 2b#12
11#heimo demmerer#austria#schempp - hirth flugzeugbau gmbh - ventus 2b#11
12#patrick puskeiler#germany#schempp - hirth flugzeugbau gmbh - discus 2ax#8
13#petr krejcirik#czech republic#schempp - hirth flugzeugbau gmbh - ventus 2ax#4
13#graham parker#australia#alexander schleicher gmbh & co - asg 29#4
15#olli teronen#finland#alexander schleicher gmbh & co - asg 29#2
