player#tackles#solo#assisted#sack#yards#td 's
william cotman#26.5#24#5#0#10#0
keith smith#23#22#2#5#0#0
gary mullen#21#20#2#0#23#0
steve trimble#19#17#4#0#0#0
richard prather#16#15#2#0#0#0
rob devita#12.5#9#7#6#0#0
clyde skipper#12#12#0#0#10#0
chris brewer#12#9#6#0#0#0
kelly kirchbaum#11#9#4#0#0#0
chuck harris#9#6#6#3#0#0
patrick cain#7#7#0#3#0#0
richard rodgers#6.5#5#3#0#23#0
larry friday#6.5#6#1#0#0#0
jon norris#5#4#2#2#0#0
phil forte#3#3#0#1#0#0
durell taylor#2#2#0#0#0#0
lazlo mike - mayer#2#2#0#0#0#0
marco morales#1#1#0#0#0#0
