rank#name#height m / feet#floors#year
1#trump ocean club international hotel and tower#284 / 932#70#2011
2#vitri tower#281 / 921#75#2012
3#ocean two#273 / 896#73#2010
4#the point#266 / 873#65#2010
5#arts tower#264 / 866#80#2012
6#tower financial center#255 / 837#57#2011
7#f&f tower#243 / 797#52#2011
8#pearl tower#242 / 795#70#2011
9#torre waters#242 / 794#75#2011
10#megapã cubiclis , torre 1#230 / 755#62#2011
11#q tower#226 / 740#65#2011
12#ten tower#221 / 725#54#2011
13#white tower#218 / 715#62#2011
14#yacht club tower#215 / 705#57#2011
15#aqualina tower#210 / 689#63#2007
16#ocean one#207 / 682#54#2008
17#bahia pacifica#200 / 656#49#2007
18#aquamare#198 / 650#56#2007
19#venetian tower#192 / 631#47#2008
20#destiny panama bay#182 / 597#55#2008
21#sky residences#180 / 591#51#2009
22 =#pacific village 1#179 / 587#47#2009
22 =#pacific village 2#179 / 587#47#2009
24#torre global bank#176 / 577#43#2005
25#torre allure#172 / 565#55#2011
26#mirage#172 / 564#48#1997
27#dupont tower#170 / 558#53#2010
28#bella mare#169 / 556#44#2008
29 =#miramar tower ii#168 / 551#55#1996
29 =#miramar tower i#168 / 551#55#1996
30#torre vista marina#162 / 530#44#2002
31#astoria tower#160 / 525#36#2009
32#platinum tower#159 / 522#47#1996
