date#opponent#score#loss#attendance#record
september 2#athletics#5 - 2#gonzalez (1 - 3)#11143#58 - 79
september 3#athletics#postponed (rain) rescheduled for september 4#postponed (rain) rescheduled for september 4#postponed (rain) rescheduled for september 4#postponed (rain) rescheduled for september 4
september 4#athletics (doubleheader)#5 - 4 (10)#devine (4 - 1)#12791#59 - 79
september 4#athletics (doubleheader)#9 - 6#meyer (0 - 4)#12791#60 - 79
september 5#indians#9 - 3#duckworth (2 - 1)#21107#60 - 80
september 6#indians#3 - 1#jackson (0 - 2)#18795#61 - 80
september 7#indians#3 - 1#greinke (10 - 10)#15023#61 - 81
september 9#twins#7 - 2#bannister (7 - 15)#17015#61 - 82
september 10#twins#7 - 1#davies (6 - 7)#20421#61 - 83
september 11#twins#3 - 2 (10)#guerrier (6 - 8)#20138#62 - 83
september 12#indians#12 - 5#meche (11 - 11)#32843#62 - 84
september 13#indians (doubleheader)#8 - 3#carmona (8 - 7)#25783#63 - 84
september 13#indians (doubleheader)#8 - 4#bullington (0 - 1)#25783#64 - 84
september 14#indians#13 - 3#mujica (2 - 2)#29530#65 - 84
september 15#mariners#3 - 0#silva (4 - 15)#10307#66 - 84
september 16#mariners#6 - 3#morrow (2 - 4)#19135#67 - 84
september 17#mariners#5 - 2#corcoran (5 - 2)#13382#68 - 84
september 18#mariners#12 - 0#feierabend (1 - 4)#14144#69 - 84
september 19#white sox#9 - 4#bannister (8 - 14)#26049#69 - 85
september 20#white sox#5 - 2#floyd (16 - 8)#23754#70 - 85
september 21#white sox#3 - 0#duckworth (3 - 2)#16920#70 - 86
september 22#tigers#6 - 2#miner (8 - 5)#36428#71 - 86
september 23#tigers#5 - 0#garcã­a (1 - 1)#35121#72 - 86
september 24#tigers#10 - 4#robertson (7 - 11)#35899#73 - 86
september 26#twins#8 - 1#liriano (6 - 4)#30674#74 - 86
september 27#twins#4 - 2#guerrier (6 - 9)#38072#75 - 86
september 28#twins#6 - 0#duckworth (3 - 3)#42942#75 - 87
