outcome#date#tournament#surface#opponent#score
runner - up#7 august 2006#binghamton , new york , united states#hard#scott oudsema#6 - 7 (5 - 7) , 2 - 6
runner - up#7 may 2007#rijeka , croatia#clay#marin čilić#5 - 7 , 2 - 6
runner - up#6 august 2007#istanbul , turkey#hard#mischa zverev#4 - 6 , 4 - 6
winner#15 october 2007#kolding , denmark#hard (i)#gilles müller#7 - 6 (7 - 3) , 6 - 4
winner#18 may 2009#fergana , uzbekistan#hard#samuel groth#4 - 6 , 7 - 5 , 7 - 6 (7 - 4)
winner#26 october 2009#seoul , south korea#hard#dušan lojda#6 - 4 , 6 - 2
runner - up#8 november 2010#urtijëi , italy#carpet (i)#michał przysiężny#3 - 6 , 5 - 7
winner#25 september 2011#izmir , turkey#hard#marsel ilhan#6 - 4 , 6 - 3
winner#20 november 2011#bratislava , slovakia#hard#ričardas berankis#7 - 6 (9 - 7) , 6 - 2
runner - up#14 october 2012#tashkent , uzbekistan#hard#uladzimir ignatik#3 - 6 , 6 - 7 (3 - 7)
winner#18 november 2012#helsinki , finland#hard#jarkko nieminen#6 - 3 , 6 - 4
runner - up#21 july 2013#grandby , canada#hard#frank dancevic#4 - 6 , 7 - 6 , 3 - 6
