rank#mountain peak#province#mountain range#location
1#mount logan#yukon#saint elias mountains#60.5758°n 140.3694°w
2#fairweather mountain ( mount fairweather )#british columbia alaska#saint elias mountains#58.9064°n 137.5267°w
3#mount saint elias#yukon alaska#saint elias mountains#60.2931°n 140.9264°w
4#mount waddington#british columbia#coast mountains#51.3736°n 125.2633°w
5#mount lucania#yukon#saint elias mountains#61.0233°n 140.4656°w
6#monarch mountain#british columbia#coast mountains#51.8994°n 125.8758°w
7#mount robson#british columbia#canadian rockies#53.1106°n 119.1564°w
8#mount sir wilfrid laurier#british columbia#columbia mountains#52.8014°n 119.7317°w
9#mount vancouver#yukon#saint elias mountains#60.3361°n 139.6947°w
10#mount sir sandford#british columbia#columbia mountains#51.6567°n 117.8678°w
11#barbeau peak#nunavut#ellesmere island#81.9083°n 75.0250°w
12#skihist mountain#british columbia#coast mountains#50.1878°n 121.9033°w
13#mount hubbard#yukon alaska#saint elias mountains#60.3192°n 139.0714°w
14#mount ratz#british columbia#coast mountains#57.3931°n 132.3033°w
15#mount odin#british columbia#columbia mountains#50.5517°n 118.1292°w
16#mount monashee#british columbia#columbia mountains#52.3853°n 118.9399°w
17#mount columbia#alberta british columbia#canadian rockies#52.1475°n 117.4406°w
18#mount queen bess#british columbia#coast mountains#51.2714°n 124.5681°w
19#mount cook#yukon alaska#saint elias mountains#60.1819°n 139.9808°w
20#mount cooper#british columbia#columbia mountains#50.1797°n 117.1992°w
21#ulysses mountain#british columbia#muskwa ranges#57.3464°n 124.0928°w
22#wedge mountain#british columbia#coast mountains#50.1331°n 122.7933°w
23#otter mountain#british columbia#coast mountains#56.0067°n 129.6928°w
24#kwatna peak#british columbia#coast mountains#52.0706°n 126.9630°w
25#outlook peak#nunavut#axel heiberg island#79.7500°n 91.3833°w
26#golden hinde#british columbia#vancouver island#49.6625°n 125.7469°w
27#scud peak#british columbia#coast mountains#57.2412°n 131.1676°w
28#keele peak#yukon#mackenzie mountains#63.4311°n 130.3236°w
29#razorback mountain#british columbia#coast mountains#51.5906°n 124.6908°w
30#mount odin#nunavut#baffin island#66.5500°n 65.4333°w
31#mount farnham#british columbia#columbia mountains#50.4889°n 116.4869°w
32#oscar peak#british columbia#coast mountains#54.9289°n 129.0594°w
33#mount assiniboine#alberta british columbia#canadian rockies#50.8697°n 115.6511°w
34#mount jancowski#british columbia#coast mountains#56.3372°n 129.9819°w
35#gladsheim peak#british columbia#selkirk mountains#49.7867°n 117.6272°w
36#mount dawson#british columbia#columbia mountains#51.1517°n 117.4206°w
37#south ellesmere ice cap high point#nunavut#ellesmere island#78.8007°n 79.5292°w
38#mount edith cavell#alberta#canadian rockies#52.6672°n 118.0567°w
39#alsek peak#yukon#saint elias mountains#60.0325°n 137.5915°w
40#mount valpy#british columbia#coast mountains#54.2750°n 129.0567°w
41#mount cairnes#yukon#saint elias mountains#60.8683°n 138.2769°w
42#chatsquot mountain#british columbia#coast mountains#53.1422°n 127.4772°w
43#buckwell peak#british columbia yukon#saint elias mountains#59.4188°n 136.7653°w
44#mount priestley#british columbia#coast mountains#55.2297°n 128.8758°w
45#angilaaq mountain#nunavut#bylot island#73.2294°n 78.6233°w
46#devon ice cap high point#nunavut#devon island#75.3429°n 82.6186°w
47#mount goodsir#british columbia#canadian rockies#51.2067°n 116.4044°w
48#sharks teeth peaks#british columbia#coast mountains#53.0072°n 127.2403°w
49#detour peak#british columbia yukon#saint elias mountains#59.8424°n 137.5856°w
50#silvertip mountain#british columbia#cascade range#49.1631°n 121.2161°w
