game#date#opponent#score#location#record
2#sat nov 1#milwaukee bucks#105 - 111#milwaukee arena (mecca)#1 - 1
3#wed nov 5#indiana pacers#133 - 102#boston garden#2 - 1
4#fri nov 7#washington bullets#88 - 86#capital centre#3 - 1
5#tue nov 11#new jersey nets#110 - 114#brendan byrne arena#3 - 2
6#wed nov 12#milwaukee bucks#124 - 116#boston garden#4 - 2
7#fri nov 14#chicago bulls#124 - 105#chicago stadium#5 - 2
8#sat nov 15#detroit pistons#118 - 111#pontiac silverdome#6 - 2
9#wed nov 19#atlanta hawks#111 - 107#boston garden#7 - 2
10#fri nov 21#golden state warriors#135 - 120#boston garden#8 - 2
11#sat nov 22#atlanta hawks#96 - 97#the omni#8 - 3
12#tue nov 25#philadelphia 76ers#100 - 102#the spectrum#8 - 4
13#wed nov 26#new york knicks#101 - 90#boston garden#9 - 4
14#fri nov 28#san antonio spurs#111 - 96#boston garden#10 - 4
