name#party#hometown#division#term#legislatures
earnest b collins#republican#fox#4th#1913 - 1917#first , second
luther c hess#democratic#fairbanks#4th#1917 - 1919#third
e j white#democratic#juneau#1st#1919 - 1921#fourth
andrew nerland#republican#fairbanks#4th#1921 - 1923#fifth
cash cole#republican#juneau#1st#1923 - 1925#sixth
c h wilcox#democratic#valdez#3rd#1925 - 1927#seventh
sumner s smith#republican#anchorage#3rd#1927 - 1929#eighth
r c rothenburg#independent republican#fairbanks#4th#1929 - 1931#ninth
grover c winn#republican#juneau#1st#1931 - 1933#tenth
joe mcdonald#democratic#ester creek#4th#1933 - 1935#eleventh
joseph s hofman#democratic#seward#3rd#1935 - 1937#twelfth
joe green#democratic#hyder#1st#1937 - 1939#thirteenth
howard lyng#democratic#nome#2nd#1939 - 1941#fourteenth
herbert h mccutcheon#democratic#anchorage#3rd#1941 - 1943#fifteenth
james v davis#democratic#juneau#1st#1943 - 1945#sixteenth
jesse d lander#democratic#fairbanks#4th#1945 - 1947#seventeenth
oscar s gill#republican#anchorage#3rd#1947 - 1949#eighteenth
stanley j mccutcheon#democratic#anchorage#3rd#1949 - 1951#nineteenth
william a egan#democratic#valdez#3rd#1951 - 1953#twentieth
george j miscovich#republican#fairbanks#4th#1953 - 1955#twenty - first
wendell p kay#democratic#anchorage#3rd#1955 - 1957#twenty - second
richard j greuel#democratic#fairbanks#4th#1957 - 1959#twenty - third
