representative#title#presentation of credentials#termination of mission#appointed by
condy raguet#chargé d'affaires#october 29 , 1825#april 16 , 1827#john quincy adams
william tudor#chargé d'affaires#june 25 , 1828#march 9 , 1830#john quincy adams
ethan a. brown#chargé d'affaires#february 18 , 1831#april 11 , 1834#andrew jackson
william hunter#chargé d'affaires#january 7 , 1835#january 1 , 1842#andrew jackson
william hunter#envoy extraordinary and minister plenipotentiary#january 1 , 1842#december 9 , 1843#john tyler
george h. proffit#envoy extraordinary and minister plenipotentiary#december 11 , 1843#august 10 , 1844#john tyler
henry a. wise#envoy extraordinary and minister plenipotentiary#august 10 , 1844#august 28 , 1847#john tyler
david tod#envoy extraordinary and minister plenipotentiary#august 28 , 1847#august 9 , 1851#james k. polk
robert c. schenck#envoy extraordinary and minister plenipotentiary#august 9 , 1851#october 8 , 1853#millard fillmore
william trousdale#envoy extraordinary and minister plenipotentiary#october 8 , 1853#december 5 , 1857#franklin pierce
richard k. meade#envoy extraordinary and minister plenipotentiary#december 5 , 1857#july 9 , 1861#james buchanan
james watson webb#envoy extraordinary and minister plenipotentiary#october 21 , 1861#may 26 , 1869#abraham lincoln
james monroe#chargé d'affaires ad interim#1869#1869#ulysses s. grant
henry t. blow#envoy extraordinary and minister plenipotentiary#august 28 , 1869#november 6 , 1870#ulysses s. grant
james r. partridge#envoy extraordinary and minister plenipotentiary#july 31 , 1871#june 11 , 1877#ulysses s. grant
henry w. hilliard#envoy extraordinary and minister plenipotentiary#october 23 , 1877#june 15 , 1881#rutherford b. hayes
thomas a. osborn#envoy extraordinary and minister plenipotentiary#december 17 , 1881#july 11 , 1885#james garfield
thomas j. jarvis#envoy extraordinary and minister plenipotentiary#july 11 , 1885#november 19 , 1888#grover cleveland
robert adams , jr#envoy extraordinary and minister plenipotentiary#july 20 , 1889#march 1 , 1890#benjamin harrison
edwin h. conger#envoy extraordinary and minister plenipotentiary#december 19 , 1890#september 9 , 1893#benjamin harrison
thomas l. thompson#envoy extraordinary and minister plenipotentiary#september 9 , 1893#july 17 , 1897#grover cleveland
edwin h. conger#envoy extraordinary and minister plenipotentiary#august 9 , 1897#february 6 , 1898#william mckinley
charles page bryan#envoy extraordinary and minister plenipotentiary#april 11 , 1898#december 3 , 1902#william mckinley
david e. thompson#envoy extraordinary and minister plenipotentiary#april 1 , 1903#march 16 , 1905#theodore roosevelt
david e. thompson#ambassador extraordinary and plenipotentiary#march 16 , 1905#november 3 , 1905#theodore roosevelt
lloyd c. griscom#ambassador extraordinary and plenipotentiary#june 6 , 1906#january 2 , 1907#theodore roosevelt
irving b. dudley#ambassador extraordinary and plenipotentiary#april 1 , 1907#september 16 , 1911#theodore roosevelt
edwin v. morgan#ambassador extraordinary and plenipotentiary#june 4 , 1912#august 23 , 1933#william h. taft
hugh s. gibson#ambassador extraordinary and plenipotentiary#august 8 , 1933#december 3 , 1936#franklin d. roosevelt
jefferson caffery#ambassador extraordinary and plenipotentiary#august 17 , 1937#september 17 , 1944#franklin d. roosevelt
adolf a. berle , jr#ambassador extraordinary and plenipotentiary#january 30 , 1945#february 27 , 1946#franklin d. roosevelt
william d. pawley#ambassador extraordinary and plenipotentiary#june 13 , 1946#march 26 , 1948#harry s. truman
herschel vespasian johnson#ambassador extraordinary and plenipotentiary#july 22 , 1948#may 27 , 1953#harry s. truman
james s. kemper#ambassador extraordinary and plenipotentiary#august 18 , 1953#january 26 , 1955#dwight d. eisenhower
james clement dunn#ambassador extraordinary and plenipotentiary#march 11 , 1955#july 4 , 1956#dwight d. eisenhower
ellis o. briggs#ambassador extraordinary and plenipotentiary#july 24 , 1956#april 29 , 1959#dwight d. eisenhower
clare boothe luce#ambassador extraordinary and plenipotentiary#april 29 , 1959#may 1 , 1959#dwight d. eisenhower
john m. cabot#ambassador extraordinary and plenipotentiary#july 22 , 1959#august 17 , 1961#dwight d. eisenhower
lincoln gordon#ambassador extraordinary and plenipotentiary#october 19 , 1961#february 25 , 1966#john f. kennedy
john w. tuthill#ambassador extraordinary and plenipotentiary#june 30 , 1966#january 9 , 1969#lyndon b. johnson
charles burke elbrick#ambassador extraordinary and plenipotentiary#july 14 , 1969#may 7 , 1970#richard nixon
william m. rountree#ambassador extraordinary and plenipotentiary#november 16 , 1970#may 30 , 1973#richard nixon
john hugh crimmins#ambassador extraordinary and plenipotentiary#august 13 , 1973#february 25 , 1978#richard nixon
robert m. sayre#ambassador extraordinary and plenipotentiary#june 8 , 1978#september 19 , 1981#jimmy carter
langhorne a. motley#ambassador extraordinary and plenipotentiary#october 6 , 1981#july 6 , 1983#ronald reagan
diego c. asencio#ambassador extraordinary and plenipotentiary#december 20 , 1983#february 28 , 1986#ronald reagan
harry w. shlaudeman#ambassador extraordinary and plenipotentiary#august 5 , 1986#may 14 , 1989#ronald reagan
richard huntington melton#ambassador extraordinary and plenipotentiary#december 12 , 1989#december 16 , 1993#george h. w. bush
melvyn levitsky#ambassador extraordinary and plenipotentiary#june 1 , 1994#june 17 , 1998#bill clinton
anthony stephen harrington#ambassador extraordinary and plenipotentiary#february 8 , 2000#february 28 , 2001#bill clinton
cristobal r. orozco#chargé d'affaires ad interim#february 2001#april 2002#george w. bush
donna j. hrinak#ambassador extraordinary and plenipotentiary#april 23 , 2002#june 26 , 2004#george w. bush
