year#date#title#format (s)#award description (s)#result (s)
1985#june 24#whitney houston#album#gold#won
1985#august 26#whitney houston#album#platinum#won
1985#november 1#whitney houston#album#2 multi - platinum#won
1986#february 14#whitney houston#album#3 multi - platinum#won
1986#march 24#whitney houston#album#4 multi - platinum#won
1986#may 1#whitney houston#album#5 multi - platinum#won
1986#june 12#whitney houston#album#6 multi - platinum#won
1986#september 18#whitney houston#album#7 multi - platinum#won
1987#february 24#whitney houston#album#8 multi - platinum#won
1988#october 6#whitney houston#album#9 multi - platinum#won
1994#january 25#whitney houston#album#10 multi - platinum#won
1994#november 29#whitney houston#album#11 multi - platinum#won
1995#april 5#whitney houston#album#12 multi - platinum#won
1995#december 6#you give good love#single#gold#won
1995#december 6#saving all my love for you#single#gold#won
1995#december 6#how will i know#single#gold#won
1995#december 6#greatest love of all#single#gold#won
1999#january 15#whitney houston#album#diamond#won
1999#july 29#whitney houston#album#13 multi - platinum#won
