competition#played#drawn#lost#position#coach#captain#main article
super league 1#22#0#5#3 / 12#brian smith#robbie paul#bradford bulls 1996
super league 2#22#0#2#1 / 12#matthew elliott#robbie paul#bradford bulls 1997
super league 3#23#0#11#5 / 12#matthew elliott#robbie paul#bradford bulls 1998
super league 4#30#1#4#1 / 14#matthew elliott#robbie paul#bradford bulls 1999
super league 5#28#3#5#3 / 12#matthew elliott#robbie paul#bradford bulls 2000
super league 6#28#1#5#1 / 12#brian noble#robbie paul#bradford bulls 2001
super league 7#30#0#6#3 / 12#brian noble#robbie paul#bradford bulls 2002
super league 8#30#0#6#1 / 12#brian noble#robbie paul#bradford bulls 2003
super league 9#28#1#7#2 / 12#brian noble#robbie paul#bradford bulls 2004
super league 10#28#1#9#3 / 12#brian noble#jamie peacock#bradford bulls 2005
super league 11#28#2#10#4 / 12#brian noble#iestyn harris#bradford bulls 2006
super league 11#28#2#10#4 / 12#steve mcnamara#iestyn harris#bradford bulls 2006
super league 12#27#1#9#3 / 12#steve mcnamara#paul deacon#bradford bulls 2007
super league 13#27#0#13#5 / 12#steve mcnamara#paul deacon#bradford bulls 2008
super league 14#27#1#14#9 / 14#steve mcnamara#paul deacon#bradford bulls 2009
super league 15#27#1#17#10 / 14#lee st hilaire#andy lynch#bradford bulls 2010
super league 16#27#2#16#10 / 14#mick potter#andy lynch#bradford bulls 2011
super league 17#27#1#12#9 / 14#mick potter#heath l'estrange , matt diskin#bradford bulls 2012
super league 18#27#2#16#9 / 14#francis cummins#heath l'estrange , matt diskin#bradford bulls 2013
super league 19#0#0#0#0 / 14#francis cummins#heath l'estrange , matt diskin#bradford bulls 2014
