date (s)#venue#city#ticket price (s)#ticket sold / available#ticket grossing
july 26 , 1986#merriweather post pavilion#columbia , maryland#16.50 / 11.50#13000 / 13000 (100%)#176267
july 28 , 1986#saratoga performing arts center#saratoga springs , new york#15 / 10#20000 / 20000 (100%)#218735
july 29 , 31 , august 1 , 1986#boston common#boston , massachusetts#19.50 / 17.50#37500 / 37500 (100%)#667065
august 2 , 6 , 1986#jones beach theatre#wantagh , new york#22 / 20.50 / 17.50#20600 / 20600 (100%)#376326
august 4 , 1986#garden state arts center#holmdel , new jersey#18.50 / 11#10600 / 10600 (100%)#156647
august 1011 , 1986#chastain park#atlanta , georgia#22 / 20.50 / 17.50#12702 / 12702 (100%)#259545
august 14 , 1986#riverbend music center#cincinnati , ohio#20 / 11.50#16289 / 16289 (100%)#251000
august 15 , 1986#freedom hall arena#louisville , kentucky#10#15600 / 15600 (100%)#156310
august 16 , 1986#indiana state fair#indianapolis , indiana#14.50 / 12.50#16287 / 16287 (100%)#225965
august 22 , 1986#canadian national exhibition stadium#toronto , ontario#23.50 / 19.50#25370 / 25370 (100%)#465286
september 1 , 1986#the muny#st louis , missouri#20.50 / 18.50 / 16.50#9846 / 9846 (100%)#189980
september 8 , 1986#red rocks amphitheatre#denver , colorado#24.40 / 22 / 19.80#8950 / 8950 (100%)#203854
september 12 , 1986#california exposition & state fair#sacramento , california#17.50#8273 / 8500 (97.3%)#144778
september 13 , 1986#shoreline amphitheatre#mountain view , california#18.50 / 15.50#15211 / 15211 (100%)#256782
september 14 , 1986#concord pavilion#concord , california#22.50 / 15.50#8333 / 8333 (100%)#152458
september 16 , 1986#fresno convention center#fresno , california#17.50#5908 / 5908 (100%)#99715
september 18 , 1986#san diego sports arena#san diego , california#25 / 18.50#9051 / 9051 (100%)#172092
september 19 , 1986#pacific amphitheatre#costa mesa , california#24.75 / 15#13946 / 18764 (74.3%)#294954
november 30 - december 1 , 1986#neal s blaisdell center#honolulu , hawaii#22.50 - 17.50#17600 / 17600 (100%)#362313
total#total#total#total#285066 / 290011 (98.3%)#4830072
