place#player#country#score#to par#money
1#tony manero#united states#73 + 69 + 73 + 67 = 282#- 6#1000
2#harry cooper#england united states#71 + 70 + 70 + 73 = 284#- 4#750
3#clarence clark#united states#69 + 75 + 71 + 72 = 287#- 1#650
4#macdonald smith#scotland united states#73 + 73 + 72 + 70 = 288#e#550
t5#wiffy cox#united states#74 + 74 + 69 + 72 = 289#+ 1#350
t5#ky laffoon#united states#71 + 74 + 70 + 74 = 289#+ 1#350
t5#henry picard#united states#70 + 71 + 74 + 74 = 289#+ 1#350
t8#ralph guldahl#united states#73 + 70 + 73 + 74 = 290#+ 2#137
t8#paul runyan#united states#69 + 75 + 73 + 73 = 290#+ 2#137
10#denny shute#united states#72 + 69 + 73 + 77 = 291#+ 3#100
