estimate#name#nat#ship type#where sunk#date
9000#wilhelm gustloff#germany#cruise ship#baltic sea#jan 30 , 1945
6000 - 6700#goya#germany#troopship#baltic sea#apr 16 , 1945
5000 - 7000#armenia#ussr#hospital ship#black sea#nov 7 , 1941
5000 - 7000#cap arcona#germany#prison ship#baltic sea#may 3 , 1945
5620#junyō maru#japan#hell ship#indian ocean#sep 18 , 1944
5400#toyama maru#japan#troopship#sea of japan#jun 29 , 1944
4998#ryusei maru#japan#troopship#bali sea#feb 25 , 1944
4755#tamatsu maru#japan#troopship#off luzon#aug 19 , 1944
3900 - 5000#totila#germany#cargo ship#crimean peninsula#may 10 , 1944
4074#oria#germany#troopship#cape sounion#feb 12 , 1944
3850#orion#germany#auxiliary cruiser#baltic sea#may 4 , 1945
3000 - 4500 (1738 known dead; 2477 survived)#hmtlancastria#uk#troopship#bay of biscay#jun 17 , 1940
2000 - 4000#teja#germany#cargo ship#crimean peninsula#may 10 , 1944
2000 - 5400#ural maru#japan#troopship#south china sea#sep 27 , 1944
3536#mayasan maru#japan#troopship#east china sea#aug 17 , 1944
3000 - 4000#general von steuben#germany#passenger ship#baltic sea#feb 10 , 1945
3055 - 3063#yamato#japan#battleship#sea of japan#apr 7 , 1945
3000#tango maru#japan#hell ship#bali sea#feb 25 , 1944
2750#thielbek#germany#prison ship#baltic sea#may 3 , 1945
2750#lenin#ussr#passenger ship#black sea#jul 27 , 1941
2700#moero#germany#hospital ship#baltic sea#sep 22 , 1944
2670#petrella#germany#cargo liner#suda bay , crete#feb 8 , 1944
2665#teia maru#japan#troopship#off luzon#aug 18 , 1944
2586#yoshida maru#japan#troopship#off luzon#apr 26 , 1944
2571#rigel#norway#cargo ship#off norway#nov 27 , 1944
2300#akitsu maru#japan#escort aircraft carrier#manila bay#nov 15 , 1944
2134#hawaii maru#japan#troopship#east china sea#dec 2 , 1944
2;114#edogawa maru#japan#troopship#yellow sea#nov 18 , 1944
2106 - 2200#bismarck#germany#battleship#atlantic ocean#may 27 , 1941
2098#sinfra#france#cargo ship#suda bay , crete#oct 20 , 1943
2035#kamakura maru#japan#troopship#philippines sea#apr 28 , 1943
2003#awa maru#japan#hospital ship#taiwan straits#apr 1 , 1945
2000#dainichi maru#japan#hell ship , troopship#philippines sea#oct 8 , 1943
2000#salzburg#germany#cargo liner#black sea#oct 1 , 1942
2000#iosif stalin#ussr#passenger ship#baltic sea#dec 3 , 1941
1932#scharnhorst#germany#battleship#arctic ocean#dec 26 , 1943
1796#gaetano donizetti#italy#cargo ship#aegean sea#sep 23 , 1943
1777#arisan maru#japan#hell ship#china sea#oct 24 , 1944
1747#arabia maru#japan#troopship#south china sea#oct 18 , 1944
1700#takahito maru#japan#hospital ship#taiwan strait#mar 19 , 1943
1658#rmslaconia#uk#armed merchant cruiser#south atlantic#sep 12 , 1942
660 - 1650#taihō#japan#aircraft carrier#philippine sea#mar 7 , 1944
1636#yamashiro#japan#battleship#surigao strait#oct 25 , 1944
1540#koshu maru#japan#hell ship#indonesia#aug 4 , 1944
1529#tsushima maru#japan#passenger ship#sea of japan#aug 22 , 1944
1470#chiyoda#japan#light aircraft carrier#philippines sea#oct 25 , 1944
1450#maebashi maru#japan#troopship#pacific ocean#sep 30 , 1943
1435#shinano#japan#aircraft carrier#pacific ocean#nov 29 , 1944
1430#jinyo maru#japan#cargo ship#south china sea#dec 7 , 1944
1428#shiranesan maru (i)#japan#troopship#south china sea#oct 18 , 1944
1415#hmshood#uk#battlecruiser#denmark strait#may 24 , 1941
1400#fusō#japan#battleship#surigao strait#oct 25 , 1944
1400#chikuma#japan#heavy cruiser#philippine sea#oct 25 , 1944
1400#tatsuta maru#japan#troopship#sea of japan#feb 9 , 1943
1384#fuso maru#japan#troopship#south china sea#jul 31 , 1944
1300#mario roselli#italy#cargo ship#corfu bay#oct 10 , 1943
1291#conte rosso#italy#troopship#mediterranean sea#may 24 , 1941
1.288#yasukuni maru#japan#troopship#philippines sea#jan 31 , 1944
1279#khedive ismail#egypt#troopship#indian ocean#feb 12 , 1944
1263#shōkaku#japan#aircraft carrier#philippine sea#jun 19 , 1944
1253#roma#italy#battleship#mediterranean#sep 8 , 1943
1250#kongō#japan#battleship#formosa strait#nov 21 , 1944
1243#chuyo#japan#aircraft carrier#izu islands#dec 4 , 1943
1240#unryū#japan#escort aircraft carrier#east china sea#dec 19 , 1944
1207#hmsglorious#uk#aircraft carrier#norwegian sea#jun 8 , 1940
1177#ussarizona#usa#battleship#pearl harbor#dec 7 , 1941
1159#rakuyo maru#japan#hell ship#south china sea#sep 12 , 1944
1138#rohna#uk#troopship#mediterranean#nov 26 , 1943
1124#montevideo maru#japan#hell ship#philippine sea?#jul 1 , 1942
1121#mutsu#japan#battleship#hashirajima ( japan )#jun 8 , 1943
1118#hakozaki maru#japan#troopship#yellow sea#mar 19 , 1945
1023#musashi#japan#battleship#leyte gulf#oct 24 , 1944
1000#eiwa maru#japan#tanker ship#south china sea#nov 13 , 1944
991#galilea#italy#troopship#mediterranean sea#mar 28 , 1942
956 - 1025#neuwerk#germany#cargo ship#baltic sea#apr 10 , 1945
977#bretagne#france#battleship#mers el kébir#jul 3 , 1940
850 - 1100#shuntien#uk#defensively equipped merchant ship#mediterranean sea#dec 23 , 1941
970#karlsruhe#germany#cargo ship#baltic sea#apr 13 , 1945
956#taihei maru#japan#troopship#sea of okhotsk#jul 9 , 1944
954#palatia#germany#passenger ship#off lindesnes#oct 21 , 1942
946#exercise tiger#uk#military exercise#south devon#apr 28 , 1944
945#aikoku maru#japan#armed merchant cruiser#pacific ocean#feb 17 , 1944
918#corregidor#philippines#ocean liner#south china sea#dec 12 , 1941
920#blücher#germany#heavy cruiser#oslofjord#apr 9 , 1940
903#chitose#japan#light aircraft carrier#philippines sea#oct 25 , 1944
800 - 901#unyō#japan#escort aircraft carrier#south china sea#sep 17 , 1944
900#haguro#japan#heavy cruiser#strait of malacca#may 16 , 1945
895#tirpitz#germany#battleship#tromsø#nov 12 , 1944
883#ussindianapolis#usa#heavy cruiser#philippine sea#jul 30 , 1945
881#nachi#japan#heavy cruiser#manila bay#nov 5 , 1944
862#hmsbarham#uk#battleship#mediterranean sea#nov 25 , 1941
858#rmsnova scotia#uk#troopship#indian ocean#nov 28 , 1942
846#lisbon maru#japan#hell ship#east china sea#oct 1 , 1942
843#zuikaku#japan#aircraft carrier#leyte gulf#oct 25 , 1944
833#hmsroyal oak#uk#battleship#scapa flow#oct 14 , 1939
817#taiyo maru#japan#passenger ship#east china sea#may 8 , 1942
814#kaga#japan#aircraft carrier#midway#jun 4 , 1942
808#leopoldville#belgium#troopship#english channel#dec 24 , 1944
791#struma#panama#passenger#black sea#feb 24 , 1942
718#sōryū#japan#aircraft carrier#midway#jun 4 , 1942
693#usshouston#usa#heavy cruiser#java sea#march 1 , 1942
655#ceramic#uk#passenger#atlantic ocean#dec 6 , 1942
645#hmassydney#uk#light cruiser#indian ocean#nov 19 , 1941
631#shōhō#japan#aircraft carrier#coral sea#may 7 , 1942
549#ukishima maru#japan#transport#maizuru , japan#aug 24 , 1945
518#hmscourageous#uk#aircraft carrier#irish coast#sep 17 , 1939
513#hmsrepulse#uk#battlecruiser#south china sea#dec 10 , 1941
484#yoma#uk#troopship#mediterranean#june 17 , 1943
353#hmasperth#uk#light cruiser#sunda strait#mar 1 , 1942
338#hmscuracoa#uk#light cruiser#atlantic?#oct 2 , 1942
327#hmsprince of wales#uk#battleship#south china sea#dec 10 , 1941
271#ilmarinen#finland#coastal defence ship#baltic sea#sep 13 , 1941
159#ussasheville#usa#gunboat#java sea#march 3 , 1942
137#caribou#canada#ferry#cabot strait#oct 14 , 1942
