game#date#opponent#score#location#record
30#fri jan 2#chicago bulls#113 - 99#boston garden#21 - 9
31#wed jan 7#milwaukee bucks#119 - 92#boston garden#22 - 9
32#fri jan 9#sacramento kings#109 - 99#boston garden#23 - 9
33#sat jan 10#detroit pistons#101 - 118#pontiac silverdome#23 - 10
34#tue jan 13#new jersey nets#123 - 117#brendan byrne arena#24 - 10
35#wed jan 14#dallas mavericks#117 - 108#boston garden#25 - 10
36#fri jan 16#cleveland cavaliers#133 - 128 (ot)#boston garden#26 - 10
37#sun jan 18#houston rockets#122 - 99#boston garden#27 - 10
38#mon jan 19#new york knicks#109 - 111#madison square garden#27 - 11
39#wed jan 21#indiana pacers#130 - 100#boston garden#28 - 11
40#fri jan 23#atlanta hawks#126 - 106#boston garden#29 - 11
41#sun jan 25#philadelphia 76ers#111 - 96#boston garden#30 - 11
42#tue jan 27#chicago bulls#105 - 97#chicago stadium#31 - 11
43#wed jan 28#chicago bulls#132 - 103#boston garden#32 - 11
44#fri jan 30#indiana pacers#100 - 94#market square arena#33 - 11
