order#year#olympic games#medal#weight#boxer#club
1st#1952#finland#silver#bantam#john mcnally#white city bc
2nd#1956#melbourne#silver#welter#fred tiedt#n / a
3rd#1956#melbourne#bronze#fly#john caldwell#n / a
4th#1956#melbourne#bronze#bantam#fred gilroy#n / a
5th#1956#melbourne#bronze#light#tony byrne#n / a
6th#1964#tokyo#bronze#light#jim mccourt#n / a
7th#1980#moscow#bronze#fly#hugh russell#n / a
8th#1992#barcelona#gold#welter#michael carruth#drimnagh bc
9th#1992#barcelona#silver#bantam#wayne mccullough#n / a
10th#2008#beijing#silver#light heavy#kenneth egan#neilstown bc
11th#2008#beijing#bronze#middle#darren sutherland#st saviours bc
12th#2008#beijing#bronze#light fly#paddy barnes#holy family bc
13th#2012#london#silver#bantam#john joe nevin#cavan bc
14th#2012#london#gold#light#katie taylor#bray bc
15th#2012#london#bronze#fly#michael conlon#st john bosco bc
16th#2012#london#bronze#light fly#paddy barnes#holy family bc
