week#kickoff#date#opponent#result#record#game site#nflcom recap
1#9:00 pm edt#september 8 , 2005#oakland raiders#w 30 - 20#1 - 0#gillette stadium#recap
2#1:00 pm edt#september 18 , 2005#carolina panthers#l 17 - 27#1 - 1#bank of america stadium#recap
3#4:15 pm edt#september 25 , 2005#pittsburgh steelers#w 23 - 20#2 - 1#heinz field#recap
4#1:00 pm edt#october 2 , 2005#san diego chargers#l 17 - 41#2 - 2#gillette stadium#recap
5#1:00 pm edt#october 9 , 2005#atlanta falcons#w 31 - 28#3 - 2#georgia dome#recap
6#4:15 pm edt#october 16 , 2005#denver broncos#l 20 - 28#3 - 3#invesco field at mile high#recap
7#-#-#-#-#-#-#
8#8:30 pm est#october 30 , 2005#buffalo bills#w 21 - 16#4 - 3#gillette stadium#recap
9#9:00 pm est#november 7 , 2005#indianapolis colts#l 21 - 40#4 - 4#gillette stadium#recap
10#1:00 pm est#november 13 , 2005#miami dolphins#w 23 - 16#5 - 4#dolphins stadium#recap
11#1:00 pm est#november 20 , 2005#new orleans saints#w 24 - 17#6 - 4#gillette stadium#recap
12#1:00 pm est#november 27 , 2005#kansas city chiefs#l 16 - 26#6 - 5#arrowhead stadium#recap
13#4:15 pm est#december 4 , 2005#new york jets#w 16 - 3#7 - 5#gillette stadium#recap
14#1:00 pm est#december 11 , 2005#buffalo bills#w 35 - 7#8 - 5#ralph wilson stadium#recap
15#1:30 pm est#december 17 , 2005#tampa bay buccaneers#w 28 - 0#9 - 5#gillette stadium#recap
16#9:00 pm est#december 26 , 2005#new york jets#w 31 - 21#10 - 5#giants stadium#recap
17#1:00 pm est#january 1 , 2006#miami dolphins#l 26 - 28#10 - 6#gillette stadium#recap
