current governor#state#past#took office#current term
robert j bentley#alabama#list#2011#first term
sean parnell#alaska#list#2009#second term (elected to first full term in 2010)
jan brewer#arizona#list#2009#second term (elected to first full term in 2010)
rick scott#florida#list#2011#first term
nathan deal#georgia#list#2011#first term
butch otter#idaho#list#2007#second term
terry branstad#iowa#list#2011#first term
mike pence#indiana#list#2013#first term
sam brownback#kansas#list#2011#fist term
bobby jindal#louisiana#list#2008#second term
paul lepage#maine#list#2011#first term
rick snyder#michigan#list#2011#first term
phil bryant#mississippi#list#2012#first term
dave heineman#nebraska#list#2005#second term
brian sandoval#nevada#list#2011#first term
chris christie#new jersey#list#2010#first term
susana martinez#new mexico#list#2011#first term
jack dalrymple#north dakota#list#2010#second term (elected to first full term in 2012)
pat mccrory#north carolina#list#2013#first term
john kasich#ohio#list#2011#first term
mary fallin#oklahoma#list#2011#first term
tom corbett#pennsylvania#list#2011#first term
nikki haley#south carolina#list#2011#first term
dennis daugaard#south dakota#list#2011#first term
bill haslam#tennessee#list#2011#first term
rick perry#texas#list#2000#fourth term (third full term)
gary herbert#utah#list#2009#first term
bob mcdonnell#virginia#list#2010#first term
scott walker#wisconsin#list#2011#first term
matt mead#wyoming#list#2011#first term
