rank#engine#wins#first win#latest win
1#ferrari#222#1951 british grand prix#2013 spanish grand prix
2#ford#176#1967 dutch grand prix#2003 brazilian grand prix
3#renault#162#1979 french grand prix#2013 indian grand prix
4#mercedes - benz#99#1954 french grand prix#2013 hungarian grand prix
5#honda#72#1965 mexican grand prix#2006 hungarian grand prix
6#coventry climax#40#1958 argentine grand prix#1965 german grand prix
7#tag#25#1984 brazilian grand prix#1987 portuguese grand prix
8#bmw#20#1982 canadian grand prix#2008 canadian grand prix
9#brm#18#1959 dutch grand prix#1972 monaco grand prix
10#alfa romeo#12#1950 british grand prix#1978 italian grand prix
11#maserati#11#1953 italian grand prix#1967 south african grand prix
11#offenhauser#11#1950 indianapolis 500#1960 indianapolis 500
13#vanwall#9#1957 british grand prix#1958 morocco grand prix
14#repco#8#1966 french grand prix#1967 canadian grand prix
15#mugen honda#4#1996 monaco grand prix#1999 italian grand prix
16#matra#3#1977 swedish grand prix#1981 canadian grand prix
17#porsche#1#1962 french grand prix#1962 french grand prix
17#weslake#1#1967 belgian grand prix#1967 belgian grand prix
