title#season#director#teleplay#first broadcast
the golden spiders#1.1#michael o'herlihy#wallace ware + peter nasco#january 16 , 1981
death on the doorstep#1.2#george mccowan#stephen downing#january 23 , 1981
before i die#1.3#edward m abroms#alfred hayes#january 30 , 1981
wolfe at the door#1.4#herbert hirschman#lee sheldon#february 6 , 1981
might as well be dead#1.5#george mccowan#seeleg lester#february 13 , 1981
to catch a dead man#1.6#edward m abroms#john meredyth lucas#february 20 , 1981
in the best families#1.7#george mccowan#alfred hayes#march 6 , 1981
murder by the book#1.8#bob kelljan#wallace ware#march 13 , 1981
what happened to april#1.9#edward m abroms#stephen downing#march 20 , 1981
gambit#1.10#george mccowan#stephen kandel#april 3 , 1981
death and the dolls#1.11#gerald mayer#gerald sanford#april 10 , 1981
the murder in question#1.12#george mccowan#merwin gerard#april 17 , 1981
the blue ribbon hostage#1.13#ron satlof#dick nelson#may 5 , 1981
sweet revenge#1.14#george mccowan#ben roberts#june 2 , 1981
