position#jersey#name#height (cm)#weight (kg)#birthdate#birthplace#20002001 team#nhl rights
g#29#rick dipietro#185#95#september 19 , 1981#winthrop , massachusetts#chicago wolves ( ihl )#new york islanders
g#1#craig kowalski#173#88#january 15 , 1981#warren , michigan#northern michigan university#carolina hurricanes
d#5#jd forrest#175#84#april 15 , 1981#auburn , new york#boston college#carolina hurricanes
d#4#tim gleason#183#98#january 29 , 1983#clawson , michigan#windsor spitfires ( ohl )#ottawa senators
d#2#ron hainsey#191#95#march 24 , 1981#bolton , connecticut#quebec citadelles ( ahl )#montreal canadiens
d#7#david hale#187#100#june 18 , 1981#colorado springs , colorado#university of north dakota#new jersey devils
d#6#mike komisarek#194#104#january , 19 1982#islip terrace , new york#university of michigan#montreal canadiens
d#27#paul martin#187#77#march , 5 1981#minneapolis , minnesota#university of minnesota#new jersey devils
d#28#freddy meyer#178#87#january 4 , 1981#sanbornville , new hampshire#boston university#undrafted
f#10#marc cavosie#183#82#august 6 , 1981#albany , new york#rpi#minnesota wild
f#24#jon disalvatore#185#91#march 30 , 1981#bangor , maine#providence college#san jose sharks
f#9#connor dunlop#178#84#january 5 , 1981#st louis , missouri#notre dame#undrafted
f#18#rob globke#183#93#october 24 , 1982#west bloomfield , michigan#notre dame#florida panthers
f#19#andy hilbert#180#88#february 6 , 1981#howell , michigan#university of michigan#boston bruins
f#26#brett nowak#188#89#may 20 , 1981#new haven , connecticut#harvard university#boston bruins
f#21#troy riddle#179#80#august 24 , 1981#minneapolis#university of minnesota#st louis blues
f#11#john sabo#173#75#september 4 , 1981#harding township , new jersey#boston university#undrafted
f#14#david steckel#194#91#march 15 , 1982#west bend , wisconsin#ohio state university#los angeles kings
f#15#damian surma#175#91#january 22 , 1981#lincoln park , michigan#plymouth whalers ( ohl )#carolina hurricanes
f#23#jeff taffe#191#94#february 19 , 1981#hastings , minnesota#university of minnesota#st louis blues
f#20#r j umberger#181#91#may , 3 1982#pittsburgh , pennsylvania#ohio state university#vancouver canucks
f#12#kris vernarsky#189#89#april 5 , 1982#warren , michigan#plymouth whalers ( ohl )#toronto maple leafs
