year#starts#wins#top 5#top 10#poles#avg start#avg finish#winnings#position#team (s)
1987#1#0#1#1#0#21.0#5.0#1825#83rd#ken schrader racing
1988#10#0#2#3#0#16.3#20.1#45175#33rd#ken schrader racing
1989#11#1#1#6#1#14.3#17.6#27577#32nd#ken schrader racing hendrick motorsports
1990#11#0#1#2#0#20.2#24.1#22860#37th#ken schrader racing
1991#10#0#4#5#0#14.0#16.3#57345#35th#ken schrader racing darrell waltrip motorsports
1992#10#0#2#6#0#18.8#11.9#48352#29th#ken schrader racing ernie irvan racing
1993#9#0#2#3#1#9.0#15.8#65628#35th#ken schrader racing
1994#10#1#3#3#0#20.5#18.2#68700#38th#ken schrader racing
1995#9#0#2#4#0#25.8#18.8#66605#40th#ken schrader racing
1998#10#0#0#3#0#20.7#22.0#68920#46th#andy petree racing
1999#12#0#0#3#3#12.1#19.8#148480#42nd#andy petree racing
2000#1#0#0#0#0#38.0#43.0#15000#117th#team amick motorsports
2001#1#0#0#0#0#11.0#39.0#13320#139th#ken schrader racing
2002#2#0#0#0#0#27.5#38.0#31000#98th#ken schrader racing
2006#8#0#0#0#0#21.5#26.8#197127#59th#brewco motorsports
2010#1#0#0#0#0#21.0#25.0#26193#120th#rab racing
